TransactionID,TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,DeviceNoveltyFlag,LocationNoveltyFlag,Amount_vs_TypeAvg,DeviceTxnCount,IPTxnCount,MerchantTxnCount,Amount_vs_AccountAvg,TimeSinceLastTxn,Location_enc,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,split
TX002229,453.09,48,97,1,6708.65,1,1,0.5899180561704913,5,3,23,-0.48432218284793127,1439.4166666666667,38,True,True,False,False,False,False,train
TX001021,309.56,58,147,1,972.04,1,1,0.08626328979185609,2,2,17,-0.5350974671325842,1.0833333333333333,5,True,False,True,False,False,False,train
TX001934,742.26,27,36,1,7868.19,1,1,1.6046316964806004,2,3,15,0.3567337681137884,359.5833333333333,36,True,False,True,True,False,False,train
TX002325,541.52,48,161,1,6087.24,1,1,0.7540037288924533,1,3,17,-0.0912340466847898,192.71666666666667,16,False,True,False,True,False,False,train
TX001609,96.25,61,171,1,7996.7,1,1,-0.662253384187289,2,3,19,-0.835473458945332,694.2333333333333,15,True,False,True,False,True,False,train
TX001993,726.26,57,147,1,2150.38,1,1,1.548486805084668,5,3,15,1.548486805084668,839.8416666666667,29,True,False,True,False,True,False,train
TX001901,52.87,24,70,1,960.96,1,1,-0.8144762209845104,2,2,16,-0.9272023780365126,1104.2,16,True,True,False,False,False,True,train
TX000266,12.82,44,156,1,9045.19,1,1,-0.9550139022599535,2,5,16,-0.9670914970105335,121.2,13,True,False,False,True,False,False,train
TX001487,256.66,54,137,1,1794.5,1,1,-0.16866856629448695,2,4,12,-0.027741650251625758,2470.516666666667,33,False,False,True,False,True,False,train
TX001789,1612.37,65,173,1,3910.59,1,1,4.657896162262767,1,5,14,5.150503980887063,168.63333333333333,20,True,False,False,False,True,False,train
TX001192,499.48,24,133,1,1242.62,1,1,0.7527031506615727,4,6,10,0.7527031506615727,839.8416666666667,5,True,False,False,False,False,True,train
TX002299,675.49,61,159,1,1893.0,1,0,1.3703320465739506,2,6,20,0.35238648123571215,1367.3166666666666,5,True,False,False,False,True,False,train
TX000529,42.55,53,29,1,7341.43,1,1,-0.8506896759348868,3,5,20,-0.9275726172964883,386.68333333333334,39,True,True,False,True,False,False,train
TX000999,17.95,64,135,1,12344.9,1,1,-0.941859269039957,3,2,15,-0.955770744737407,1582.4166666666667,34,False,True,False,False,False,False,train
TX000210,321.79,63,61,1,5959.2,1,1,0.04228996275671512,2,3,15,0.04183832859773749,1512.1333333333334,33,False,False,False,False,True,False,train
TX000991,212.14,72,105,1,7225.06,1,1,-0.2555889176951268,6,3,16,-0.31886775387903193,167.96666666666667,2,True,True,False,False,True,False,train
TX000792,64.5,74,230,1,1351.24,1,1,-0.7736659030510922,3,2,19,-0.7812817877881255,73.06666666666666,10,True,False,False,False,True,False,train
TX002424,332.06,29,221,4,11826.52,1,1,0.1652170433173859,3,2,15,0.1652170433173859,839.8416666666667,39,True,False,False,False,False,False,train
TX000354,432.63,29,137,1,13648.36,1,1,0.5181227762979429,6,1,15,0.30286695084362175,216.53333333333333,7,True,False,False,False,False,False,train
TX001432,172.29,36,283,1,8700.8,1,1,-0.39542478782812074,3,4,13,-0.39542478782812074,839.8416666666667,12,True,False,False,True,False,False,train
TX002010,17.43,56,33,1,10658.88,1,1,-0.9388371554265005,4,2,16,-0.898833357137191,574.9833333333333,0,True,False,False,False,False,False,train
TX000384,96.54,58,95,1,7182.22,1,1,-0.6612357580307376,2,1,15,0.017710309743724405,433.0833333333333,27,True,True,False,False,True,False,train
TX000790,92.36,29,144,1,6353.14,1,1,-0.675903610907925,2,3,15,-0.675903610907925,839.8416666666667,9,True,False,False,True,False,False,train
TX002384,331.38,42,122,1,844.55,1,1,0.16283088543305876,3,3,14,2.5879168191000774,1536.4166666666667,24,True,False,False,True,False,False,train
TX001174,205.65,62,144,1,3582.16,1,1,-0.2783626892676018,3,3,12,-0.029357624820136752,1055.5166666666667,15,True,True,False,False,True,False,train
TX001344,46.11,33,233,1,5225.73,1,1,-0.8381974375992918,3,3,15,-0.8381974375992918,839.8416666666667,37,True,False,True,False,False,False,train
TX002166,716.62,44,241,1,6987.4,1,1,1.514659508018619,5,4,22,14.541530805865738,334.95,1,True,False,False,False,False,False,train
TX001540,175.02,28,71,1,1493.88,1,1,-0.3858450657336897,4,1,15,-0.5410695775934614,0.31666666666666665,31,True,False,True,False,False,True,train
TX000234,91.48,51,141,1,14942.78,1,1,-0.6789915799347013,5,2,16,-0.6789915799347013,839.8416666666667,13,True,False,False,False,False,False,train
TX001001,16.73,45,48,1,2202.62,1,1,-0.9412934944250725,3,3,18,-0.8171184869138775,720.8166666666667,15,True,False,True,True,False,False,train
TX001512,288.43,66,72,1,4577.09,1,1,0.012116942592102995,2,3,13,4.330930517864697,1798.9666666666667,31,True,True,False,False,True,False,train
TX002393,429.25,29,107,1,5019.68,1,1,0.5062621679905522,3,3,16,2.2466468164079756,839.8166666666667,39,True,False,True,True,False,False,train
TX000577,104.79,70,223,1,1352.19,1,1,-0.63228604840471,5,1,19,-0.49247478239245046,1343.6666666666667,10,True,False,False,False,False,False,train
TX001435,180.46,25,34,1,831.75,1,1,-0.3667558026590727,4,5,22,-0.3667558026590727,839.8416666666667,14,True,False,False,False,False,True,train
TX000097,858.63,27,185,1,1872.96,1,1,1.7811349917118406,3,4,22,1.7811349917118406,839.8416666666667,37,False,True,False,False,False,True,train
TX001767,46.96,46,12,1,2028.92,1,1,-0.835214740243883,4,3,22,-0.9453082224644977,1751.2833333333333,19,True,False,True,True,False,False,train
TX000837,474.05,57,214,1,1484.31,1,1,0.6634678638991627,4,3,10,0.04694177266325428,985.7666666666667,38,True,False,False,False,True,False,train
TX000355,131.43,43,65,1,1337.5,1,1,-0.5388048042304828,3,5,14,-0.5388048042304828,839.8416666666667,5,True,False,True,False,False,False,train
TX002256,232.35,33,153,1,4186.25,1,1,-0.24740957414393774,2,5,15,0.7678612130574357,2397.45,1,False,True,False,True,False,False,train
TX000135,381.33,56,75,1,11835.35,1,1,0.3381082182597349,3,3,13,1.09648688165107,2424.5333333333333,0,True,False,False,False,False,False,train
TX001953,1496.57,33,95,1,969.06,1,1,4.2515475107847065,4,4,15,4.2515475107847065,839.8416666666667,22,True,False,True,True,False,False,train
TX000480,319.27,54,59,1,5504.01,1,1,0.03412758761148193,1,4,22,-0.7866655079370389,3432.6666666666665,29,False,False,True,False,True,False,train
TX001351,203.12,56,181,1,1562.39,1,1,-0.2872406002195836,3,4,14,-0.2872406002195836,839.8416666666667,38,True,False,False,False,True,False,train
TX000442,92.29,54,115,1,2026.32,1,1,-0.6761492448077822,5,5,17,-0.545638043788706,671.3,0,True,True,False,True,False,False,train
TX001149,349.34,28,245,1,614.14,1,1,0.13152545293575102,3,2,16,0.13152545293575102,839.8416666666667,16,False,False,False,False,False,True,train
TX000921,74.04,18,66,1,1690.23,1,1,-0.7401895115562674,3,4,17,-0.7880574775632406,1081.5,22,True,False,True,False,False,True,train
TX002008,325.98,19,277,1,782.35,1,1,0.1438819845869317,5,5,15,0.5398932375648674,3526.5833333333335,42,True,False,False,False,False,True,train
TX002188,151.37,54,53,1,8356.08,1,1,-0.46883423332830215,2,5,16,-0.46883423332830215,839.8416666666667,3,True,False,False,True,False,False,train
TX002113,34.03,57,38,1,3077.2,1,1,-0.8805868306032207,4,5,14,-0.7751866236692434,1176.2333333333333,20,True,True,False,True,False,False,train
TX001806,491.91,78,155,1,2421.94,1,1,0.7261395989198722,3,5,16,0.7261395989198722,839.8416666666667,25,True,False,True,False,True,False,train
TX000928,148.0,20,35,1,1488.65,1,1,-0.48065975107857045,3,3,20,-0.6991319536111648,335.55,40,True,True,False,False,False,True,train
TX001689,109.28,36,112,4,6338.35,1,1,-0.6165303882567266,3,1,11,-0.6584519677503026,3287.5333333333333,36,True,False,True,True,False,False,train
TX000777,176.11,38,105,1,9155.35,1,1,-0.3820201950073418,2,6,18,-0.2947983810723646,1488.4666666666667,38,True,True,False,True,False,False,train
TX000623,1162.42,30,45,1,10357.26,1,1,2.7651222716207107,2,3,22,4.025051317302275,311.78333333333336,11,False,False,True,False,False,False,train
TX001816,317.94,54,124,1,2996.51,1,1,0.11566917666047562,3,3,18,0.11566917666047562,839.8416666666667,20,True,False,False,True,False,False,train
TX000957,322.48,27,57,1,1238.43,1,1,0.1316002895940715,5,5,19,0.014279423745740066,1126.4,17,True,False,False,False,False,True,train
TX001699,265.44,30,169,1,9700.77,1,1,-0.06855624823242727,1,2,16,-0.06855624823242727,839.8416666666667,35,True,False,False,True,False,False,train
TX000551,77.43,21,169,1,1380.21,1,1,-0.7282938126917543,2,3,16,-0.7082956573677831,47.5,33,True,False,True,False,False,True,train
TX001750,42.09,29,118,1,5526.28,1,1,-0.8523038415625198,4,2,15,-0.7544842024412506,26.333333333333332,10,True,True,False,True,False,False,train
TX001238,862.34,57,72,1,9903.48,1,1,2.0259991064070726,3,5,22,5.72023062873885,2997.75,18,True,True,False,False,False,False,train
TX001845,8.75,79,199,1,4044.62,1,1,-0.9692957590087938,3,4,13,-0.9719393859634751,503.9,21,True,False,False,False,True,False,train
TX001069,289.1,27,206,1,267.53,1,1,0.014468009919307717,1,4,17,0.15082998228243302,623.9666666666667,3,True,False,False,False,False,True,train
TX000682,499.99,31,296,1,8885.0,1,1,0.754492769074818,2,8,15,0.9415202370972904,527.8833333333333,38,True,True,False,True,False,False,train
TX000437,386.38,42,135,1,5528.36,1,1,0.3558289496065761,3,2,17,0.3558289496065761,839.8416666666667,31,True,False,True,True,False,False,train
TX002274,806.97,25,11,1,102.2,1,1,1.8317026916200243,2,3,22,1.0885397766744145,1009.8,39,True,False,True,False,False,True,train
TX000430,296.0,35,248,1,7418.82,1,1,0.038680494333803446,2,6,20,-0.503917542206532,1654.6166666666666,19,True,True,False,False,False,False,train
TX000637,100.99,68,114,1,8865.27,1,1,-0.645620460111244,3,3,14,-0.7965756857758572,335.9166666666667,27,True,False,False,False,False,False,train
TX001433,195.54,60,255,1,2794.66,1,1,-0.31383924251840656,2,4,19,-0.508180639339561,1175.75,29,True,False,True,False,True,False,train
TX001585,434.17,21,148,5,5335.44,1,1,0.5235267220948014,4,4,11,0.5235267220948014,839.8416666666667,1,True,False,False,False,False,True,train
TX001775,17.79,61,162,5,2281.9,1,1,-0.937573895370092,4,4,18,-0.9590252643917698,1152.35,17,True,True,False,False,True,False,train
TX000629,266.57,39,96,1,7180.48,1,1,-0.13656970213208244,3,3,26,0.1796176644852744,3144.9166666666665,4,False,False,True,True,False,False,train
TX000200,493.11,53,236,1,7432.99,1,1,0.7303504657745671,5,2,13,1.0588284369803833,670.4833333333333,7,True,True,False,False,True,False,train
TX000034,877.81,22,150,1,399.0,1,1,2.0802841982755145,2,5,17,2.0802841982755145,839.8416666666667,20,True,False,True,False,False,True,train
TX002290,251.8,62,102,1,11796.66,1,1,-0.11641976814745952,2,4,15,-0.7131497696390452,502.85,23,True,False,False,False,False,False,train
TX002252,20.06,27,144,1,445.21,1,1,-0.9296083389032942,3,2,17,-0.9644833155434472,384.45,22,True,False,False,False,False,True,train
TX000523,463.92,50,199,1,2403.39,1,1,0.627921129534113,1,5,11,0.627921129534113,839.8416666666667,23,True,False,True,True,False,False,train
TX001942,361.22,64,167,1,7061.73,1,1,0.2675411078864726,1,7,22,-0.22137437441504054,841.2833333333333,33,True,False,False,False,True,False,train
TX001140,139.69,52,180,1,9567.94,1,1,-0.5098200040473327,3,7,16,-0.6614150309973701,1415.4,16,True,False,True,True,False,False,train
TX000744,46.75,67,150,1,2840.43,1,1,-0.8359516419434546,6,4,14,-0.8546376018947247,1104.25,7,True,True,False,False,True,False,train
TX001285,155.51,68,15,1,5360.19,1,0,-0.45430674267960475,4,5,16,-0.3850807632215712,505.23333333333335,33,True,False,False,False,False,False,train
TX001025,126.6,22,146,1,961.65,1,1,-0.5557535433206299,2,4,10,-0.5557535433206299,839.8416666666667,35,True,True,False,False,False,True,train
TX002412,116.76,51,212,1,4480.43,1,1,-0.5902826515291283,1,4,10,-0.5902826515291283,839.8416666666667,30,True,False,False,True,False,False,train
TX000282,45.77,25,109,1,5978.12,1,0,-0.8393905165414554,4,3,19,-0.6079993096265904,576.9166666666666,30,True,False,True,False,False,True,train
TX000842,644.08,24,55,1,1980.62,1,1,1.260112606652311,2,2,16,6.9256751747286645,2111.65,1,True,False,True,False,False,True,train
TX001561,111.66,48,140,1,5716.72,1,1,-0.6383290409209925,4,3,22,-0.5847063614954946,720.8166666666667,42,False,False,True,True,False,False,train
TX001089,51.22,23,82,1,1664.59,1,1,-0.820266162909716,2,7,19,-0.7768847908485095,525.8833333333333,14,True,True,False,False,False,True,train
TX000880,52.95,68,14,1,6335.58,1,1,-0.8284929475783867,3,2,18,-0.7269182728706934,937.85,5,False,False,True,False,True,False,train
TX001121,268.92,29,148,1,8765.38,1,1,-0.05634473435381193,2,3,13,0.5781072694058883,166.5,6,True,True,False,True,False,False,train
TX001544,376.78,21,88,1,841.65,1,1,0.22040464896162212,6,5,18,1.0423894132567786,0.8833333333333333,26,False,False,True,False,False,True,train
TX001939,205.58,20,159,1,1501.95,1,1,-0.278608323167459,3,4,24,-0.014087546541237188,48.4,32,True,False,True,False,False,True,train
TX002069,11.46,75,64,1,7258.33,1,1,-0.9628806240766882,5,4,15,-0.9628806240766882,839.8416666666667,2,False,True,False,False,True,False,train
TX000177,1362.55,29,106,1,2429.68,1,1,3.7812638642295284,3,2,22,117.89615027084203,240.88333333333333,12,True,False,False,True,False,False,train
TX000848,214.83,23,63,1,991.69,1,1,-0.3041575156298437,2,6,22,-0.6872948512932294,912.0833333333334,40,False,False,False,False,False,True,train
TX000196,3.3,50,131,1,11385.37,1,1,-0.9893111721660142,4,2,20,-0.9937690371709506,166.5,20,False,True,False,False,False,False,train
TX002345,284.17,51,189,1,3479.56,1,1,-0.00283163474206395,1,5,20,-0.28606780738862714,1391.3333333333333,22,True,False,False,False,True,False,train
TX001886,144.1,57,30,1,11523.64,1,1,-0.49434506835632896,5,7,20,-0.6160016185598286,1057.3666666666666,6,True,True,False,False,False,False,train
TX002348,584.51,74,76,1,3254.56,1,1,1.0510781578738304,6,3,11,0.7358159955578837,1176.3833333333334,10,True,False,False,False,True,False,train
TX000816,280.99,45,29,1,9733.59,1,1,-0.01399043190700552,3,3,17,-0.01399043190700552,839.8416666666667,15,True,True,False,True,False,False,train
TX001125,47.6,53,115,1,1382.51,1,1,-0.8329689445880457,2,3,26,-0.8305989507434466,72.65,2,True,False,True,True,False,False,train
TX000353,139.45,27,31,1,1305.76,1,1,-0.5106621774182718,4,5,22,-0.1512218865381061,3286.016666666667,4,True,False,True,False,False,True,train
TX000618,115.11,28,139,1,9808.97,1,1,-0.5960725934543337,2,4,23,-0.5960725934543337,839.8416666666667,0,True,False,True,True,False,False,train
TX001309,111.08,70,83,1,7037.34,1,1,-0.6102140879746842,5,4,17,-0.035009990139779436,240.2,6,True,False,True,False,False,False,train
TX001911,199.09,70,89,1,1658.52,1,1,-0.30138209473993405,7,3,14,0.7603784361786248,95.13333333333334,11,True,False,True,False,False,False,train
TX000819,372.41,55,143,1,3233.87,1,1,0.3068074413065028,5,2,23,1.6270456995834817,745.3,36,True,False,False,False,True,False,train
TX000265,488.15,43,168,1,7071.09,1,1,0.712945549441828,2,4,18,1.4478180674306154,1005.8166666666667,21,True,True,False,True,False,False,train
TX001708,566.33,24,66,1,379.82,1,1,0.8343642556199267,3,2,20,1.2021791155891126,168.63333333333333,5,False,False,False,False,False,True,train
TX001184,83.16,61,177,1,3065.87,1,1,-0.7081869234605861,8,6,18,-0.730607879199184,215.53333333333333,20,True,False,False,False,True,False,train
TX000701,365.04,22,94,1,873.89,1,1,0.28094570070725144,5,6,15,0.28094570070725144,839.8416666666667,41,True,True,False,False,False,True,train
TX001441,365.48,76,216,1,7147.4,1,1,0.1838035223183153,5,4,11,0.0012053473558915472,1849.5,39,False,False,True,False,True,False,train
TX002276,490.82,26,114,1,8704.27,1,1,0.7223147281935243,5,4,15,0.3437551323885585,240.08333333333334,18,True,False,False,True,False,False,train
TX000031,28.31,59,20,1,8334.47,1,1,-0.9083028378873321,2,6,18,-0.9304616218322622,1103.75,24,False,False,True,False,False,False,train
TX001418,389.05,27,41,1,761.0,1,1,0.3651981283582723,2,3,13,0.3651981283582723,839.8416666666667,9,True,False,False,False,False,True,train
TX000998,368.53,68,34,1,13696.31,1,1,0.293192305142989,6,4,12,-0.05274386312108,2086.5666666666666,33,True,True,False,False,False,False,train
TX001669,350.96,63,167,1,5463.94,1,1,0.23153819627883085,1,3,15,-0.07347078836962222,1584.2833333333333,40,True,False,False,False,True,False,train
TX001490,35.46,67,164,1,5692.31,1,1,-0.8755688809347093,5,3,18,-0.9040359367166654,960.2,16,True,False,False,False,False,False,train
TX000906,793.88,22,252,1,1404.06,1,1,1.5714072970079356,2,4,16,1.5714072970079356,839.8416666666667,20,False,False,False,False,False,True,train
TX002265,638.24,48,64,1,5695.78,1,1,1.2396197212927955,4,2,16,-0.1960497805763468,361.78333333333336,31,True,True,False,True,False,False,train
TX000531,541.79,22,125,1,1454.08,1,1,0.901171297846691,1,4,18,-0.24337345998467522,3718.65,23,True,False,False,False,False,True,train
TX001124,125.14,20,31,1,1845.18,1,1,-0.5608767646605087,4,3,12,-0.8098089566244525,408.6,3,True,True,False,False,False,True,train
TX000208,485.54,46,143,1,6371.51,1,1,0.7037869140328666,5,3,18,0.7037869140328666,839.8416666666667,15,True,False,False,True,False,False,train
TX001965,78.93,38,145,1,9916.24,1,1,-0.7230302291233857,6,5,12,-0.8374387262894124,262.9166666666667,23,True,False,False,False,False,False,train
TX001502,417.26,32,45,1,10442.48,1,1,0.35152089732631836,4,4,10,0.4784133772267316,240.33333333333334,27,False,False,True,False,False,False,train
TX000626,821.54,79,36,1,4040.32,1,1,1.6609990813401365,6,1,16,1.5104865853834966,4225.166666666667,1,False,True,False,False,True,False,train
TX000315,321.15,46,179,1,7005.05,1,1,0.12693324549678447,3,3,14,0.12693324549678447,839.8416666666667,20,True,True,False,False,False,False,train
TX000471,7.5,63,36,1,6485.78,1,1,-0.9736820786491011,4,2,19,-0.9766464238622251,167.03333333333333,9,True,False,True,False,True,False,train
TX001301,836.45,61,63,1,1731.89,1,1,1.9351496540170297,4,2,13,1.9351496540170297,839.8416666666667,41,True,False,True,False,True,False,train
TX000672,986.81,68,127,1,14881.77,1,1,2.1963148512816715,1,2,19,0.1797596985118539,768.8333333333334,15,False,False,True,False,False,False,train
TX001917,93.14,67,151,1,5473.82,1,1,-0.6731665474523734,2,2,15,-0.6731665474523734,839.8416666666667,22,True,False,True,False,True,False,train
TX001280,146.15,43,75,1,13784.4,1,1,-0.4871515041462251,2,2,18,0.5691432191416876,97.08333333333333,31,True,True,False,False,False,False,train
TX001997,14.16,74,290,1,5399.76,1,1,-0.9541352221353668,2,2,14,-0.8816498735287738,70.95,28,False,True,False,False,True,False,train
TX001231,124.22,23,172,1,9695.04,1,1,-0.5641050959157748,1,2,20,0.4703491757307259,3121.133333333333,5,True,False,False,False,False,True,train
TX001473,52.94,41,146,1,6990.92,1,1,-0.8142305870846532,2,5,18,-0.4392988541393401,575.65,40,True,True,False,False,False,False,train
TX000088,568.07,48,115,1,10556.81,1,1,0.9933892819645102,3,2,19,5.596107782028892,1847.45,42,True,False,False,False,False,False,train
TX002102,51.2,18,83,1,730.6,1,1,-0.8203363440239609,3,5,19,-0.8203363440239609,839.8416666666667,40,True,False,True,False,False,True,train
TX001412,68.28,56,293,1,3213.16,1,1,-0.7604016724588032,5,2,18,0.33359374348449716,2088.15,4,True,False,True,True,False,False,train
TX001790,138.68,22,44,1,206.2,1,1,-0.5508102407526603,1,7,22,1.3213926795883382,141.2,7,False,True,False,False,False,True,train
TX000056,316.95,25,83,1,1324.03,1,1,0.11219521150535228,3,4,18,2.683180941859533,1225.7833333333333,23,True,True,False,False,False,True,train
TX000347,147.4,42,259,1,6797.71,1,1,-0.4827651845059179,2,5,10,-0.4827651845059179,839.8416666666667,38,True,True,False,True,False,False,train
TX002353,213.25,25,63,1,677.79,1,1,-0.25169386585453396,4,2,14,-0.25169386585453396,839.8416666666667,37,True,True,False,False,False,True,train
TX000875,103.76,28,188,1,9626.14,1,1,-0.6359003757883233,4,2,20,-0.5134349331140214,814.8333333333334,18,True,False,True,True,False,False,train
TX000349,308.42,75,39,1,5427.81,1,1,0.08226296627989596,2,2,10,0.9458061200226737,815.9,26,True,True,False,False,True,False,train
TX002506,577.12,39,69,1,5265.88,1,1,1.025146236160334,4,3,13,1.025146236160334,839.8416666666667,41,True,False,False,True,False,False,train
TX001961,301.51,22,284,1,1052.31,1,1,0.058015391308277604,2,3,16,-0.4775609916870651,670.9166666666666,5,True,False,False,False,False,True,train
TX000948,32.34,44,45,1,7847.62,1,1,-0.8865171347569161,6,4,12,-0.9263853933364775,2808.3166666666666,18,True,True,False,False,False,False,train
TX001929,277.7,58,107,1,1423.2,1,1,-0.025535225200294175,2,2,23,-0.08548031191319053,23.766666666666666,26,True,True,False,True,False,False,train
TX001905,227.61,71,61,1,4405.28,1,1,-0.20130382582668468,3,2,16,-0.20130382582668468,839.8416666666667,15,True,False,True,False,True,False,train
TX001576,732.53,26,116,1,441.54,1,1,1.372692330674583,2,2,19,1.372692330674583,839.8416666666667,38,False,False,False,False,False,True,train
TX000204,51.0,64,107,1,4943.16,1,1,-0.8210381551664101,3,5,12,-0.8210381551664101,839.8416666666667,39,True,True,False,False,True,False,train
TX000214,116.86,55,171,1,6706.56,1,1,-0.5899317459579037,5,2,23,1.291372523698578,1178.4666666666667,21,True,False,False,True,False,False,train
TX000804,560.15,50,92,1,817.83,1,1,0.8143470022875692,5,4,14,5.674013991731037,3527.55,22,False,False,True,True,False,False,train
TX000655,391.96,64,79,1,2174.16,1,1,0.3754094804809074,4,5,16,0.3754094804809074,839.8416666666667,26,True,False,False,False,True,False,train
TX001918,1427.71,64,159,1,1729.26,1,1,4.009913934439464,4,4,15,4.009913934439464,839.8416666666667,27,True,True,False,False,False,False,train
TX001191,270.92,77,143,1,4574.43,1,1,-0.1224798878932872,4,3,19,-0.8102415751026176,2087.616666666667,21,False,True,False,False,True,False,train
TX001593,181.81,78,122,1,7525.73,1,1,-0.4111105423344452,4,2,26,-0.7859333689079632,911.1,2,False,False,True,False,True,False,train
TX000131,124.72,33,105,1,6309.8,1,1,-0.5623505680596519,2,3,22,-0.8010252906750144,841.0833333333334,28,True,True,False,True,False,False,train
TX001951,223.22,27,96,1,1734.22,1,1,-0.21670858040344365,1,3,16,-0.5547088500574342,335.1,13,True,False,False,False,False,True,train
TX001250,256.3,53,172,1,4203.05,1,1,-0.10062901744235356,3,8,19,-0.10062901744235356,839.8416666666667,27,True,False,True,False,True,False,train
TX001489,276.26,56,143,1,120.89,1,1,-0.030588265425928074,2,3,15,-0.030588265425928074,839.8416666666667,21,True,True,False,False,False,False,train
TX002245,517.68,31,24,1,11305.81,1,1,0.8165679646244455,3,1,19,0.8738869149573338,1224.8,29,True,False,False,False,False,False,train
TX002376,16.53,21,220,1,707.95,1,1,-0.9419953055675219,4,6,17,-0.9583595713571312,2639.25,15,True,False,False,False,False,True,train
TX000010,815.96,55,120,1,1021.88,1,1,1.863249102473114,3,3,20,1.863249102473114,839.8416666666667,26,True,False,False,False,False,False,train
TX002224,220.52,57,152,1,1793.09,1,1,-0.2261830308265072,2,5,19,-0.7297416531083122,1632.0166666666667,39,True,False,False,False,True,False,train
TX001833,136.88,24,71,1,7465.95,1,1,-0.5566405087135411,5,3,15,-0.7358752687251559,985.5666666666667,22,False,True,False,False,False,True,train
TX000311,49.99,62,139,1,2299.64,1,1,-0.8245823014357783,4,6,19,-0.8245823014357783,839.8416666666667,29,True,False,False,False,True,False,train
TX000832,39.69,70,163,1,3524.68,1,1,-0.8607255752719097,2,7,16,-0.20604120412000002,1775.3833333333334,2,True,False,True,False,True,False,train
TX000914,254.21,48,46,1,2487.2,1,1,-0.10796294388094722,2,3,14,4.669268406126931,671.5333333333333,31,True,False,False,True,False,False,train
TX001427,218.19,19,185,1,620.83,1,0,-0.2343591306360399,5,5,14,0.903428413997833,23.683333333333334,2,True,False,False,False,False,True,train
TX001736,58.7,67,141,1,8937.35,1,1,-0.7940184261821177,2,3,14,-0.7940184261821177,839.8416666666667,27,True,True,False,False,False,False,train
TX000284,362.04,58,198,2,8421.88,1,1,0.17266123243752096,4,6,14,5.167631939222625,3096.616666666667,30,False,True,False,False,False,False,train
TX002004,248.76,18,56,1,546.46,1,1,-0.12708729751268674,6,4,18,-0.12708729751268674,839.8416666666667,10,True,False,False,False,False,True,train
TX000822,247.17,65,149,1,2611.64,1,1,-0.19940703459935286,1,4,17,-0.19940703459935286,839.8416666666667,6,False,True,False,False,True,False,train
TX000029,127.45,44,197,1,1772.06,1,1,-0.5527708459652211,5,5,15,-0.5527708459652211,839.8416666666667,19,True,False,True,False,False,False,train
TX001713,583.3,59,142,1,5896.01,1,1,0.8893307263400078,3,3,17,3.5766967157575773,240.2,26,False,False,True,True,False,False,train
TX002021,98.48,47,12,1,9538.92,1,1,-0.6544281899489809,2,2,16,-0.7228842751378564,312.73333333333335,24,True,True,False,True,False,False,train
TX000753,142.58,33,145,1,7844.23,1,1,-0.49967883303894245,4,6,15,-0.4714234501757592,2951.1,35,True,False,False,True,False,False,train
TX000711,115.32,53,113,1,5929.08,1,1,-0.5953356917547622,7,5,13,-0.5153654594283924,865.0666666666667,10,True,True,False,False,True,False,train
TX000013,494.52,24,111,1,1620.02,1,1,0.6017689543583447,5,2,16,0.6017689543583447,839.8416666666667,23,False,True,False,False,False,True,train
TX000479,334.89,21,260,1,1661.68,1,1,0.17514767098304138,6,3,19,-0.32279786394322196,1033.0333333333333,13,True,False,True,False,False,True,train
TX000631,339.35,78,70,1,5002.7,1,1,0.09916746575286296,3,6,22,0.09916746575286296,839.8416666666667,4,False,False,False,False,True,False,train
TX000006,92.15,18,172,1,781.68,1,1,-0.6766405126074966,3,3,19,-0.7284514491573554,1417.1166666666666,28,True,False,False,False,False,True,train
TX001166,161.1,19,104,1,239.12,1,1,-0.4781910142621344,3,3,22,-0.253302432197903,168.21666666666667,24,False,False,False,False,False,True,train
TX001565,28.38,55,98,1,173.7,1,1,-0.9004129953774094,4,6,14,-0.8563280415643197,910.9333333333333,34,True,True,False,False,False,False,train
TX001695,392.05,60,172,1,4383.69,1,1,0.37572529549500966,3,3,12,1.5253631258632283,768.1333333333333,10,True,False,False,True,False,False,train
TX000666,152.18,39,176,4,2459.84,1,1,-0.5070832310460546,3,3,14,-0.24888700113083023,1176.4166666666667,20,False,False,True,True,False,False,train
TX000239,33.06,53,170,1,1540.87,1,1,-0.892917408546119,4,1,12,-0.892917408546119,839.8416666666667,13,False,False,True,False,True,False,train
TX001874,36.74,33,133,1,6217.58,1,1,-0.8710772896230347,1,4,17,0.11131276130330425,481.3,40,True,True,False,False,False,False,train
TX001028,451.15,46,175,1,1356.47,1,1,0.5831104880887344,2,2,17,11.926933755675249,503.43333333333334,7,True,False,False,True,False,False,train
TX001665,270.36,25,37,1,1783.04,1,1,-0.051291694128178036,8,2,16,0.5569248456266925,96.16666666666667,28,True,False,False,False,False,True,train
TX000732,230.32,35,56,1,791.46,1,1,-0.1917942848464987,2,5,17,0.16424662817734328,1753.3,19,True,True,False,True,False,False,train
TX000730,371.47,24,58,1,1187.04,1,1,0.20320535847702406,2,6,15,0.20320535847702406,839.8416666666667,25,False,True,False,False,False,True,train
TX000955,391.66,50,103,1,2406.31,1,1,0.3743567637672338,4,4,19,0.05435162986418383,985.2333333333333,14,True,True,False,True,False,False,train
