flag_isoforest,flag_lof,flag_ocsvm,flag_mcd,vote_count,split
0,0,0,0,0,test
0,1,1,0,2,test
0,0,0,0,0,test
1,1,1,0,3,test
0,0,0,0,0,test
1,0,0,0,1,test
1,0,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
1,1,1,0,3,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
1,0,1,1,3,test
1,0,1,1,3,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
1,1,1,0,3,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,1,0,2,test
0,1,1,0,2,test
0,0,0,0,0,test
1,1,1,0,3,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
1,0,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
1,0,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
1,1,1,0,3,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
1,0,0,0,1,test
1,0,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,1,0,2,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,1,0,1,test
0,1,1,0,2,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
1,1,1,1,4,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,1,0,1,test
0,0,0,0,0,test
1,1,1,1,4,test
0,1,1,0,2,test
0,0,0,0,0,test
0,1,0,0,1,test
0,1,1,0,2,test
1,0,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
1,1,1,0,3,test
0,0,0,0,0,test
1,0,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,1,0,2,test
0,0,0,0,0,test
0,1,0,1,2,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,1,1,0,2,test
0,0,0,0,0,test
0,1,0,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,1,0,2,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,0,0,1,test
0,0,0,0,0,test
