TransactionID,AccountID,score_isolation_forest,score_lof,score_ocsvm,score_elliptic_envelope,score_dbscan,score_hdbscan,score_kmeans,score_gmm,hybrid_vote_count,flag_isolation_forest,flag_lof,flag_ocsvm,flag_elliptic_envelope,flag_dbscan,flag_hdbscan,flag_kmeans,flag_gmm,flag_hybrid_ensemble
TX000801,AC00279,-0.0727259045620672,-0.2098845599134911,-0.970577364062601,-451.5430355608025,0.0,0.3370664836135015,6.897745147229214,-72.90276305406877,0,0,0,0,0,0,1,0,0,0
TX000150,AC00279,-0.0474619283489852,-0.2110831114964246,-0.8225493961009054,-460.9922474024631,0.0,0.4384268350337505,9.00244952418088,-61.34649953792233,0,0,0,0,0,0,1,0,0,0
TX002465,AC00279,-0.1023263847855137,-0.2417348123903619,-2.614824976280305,-464.8924634729061,8.429369702178808e-08,0.0627700312772269,3.6081831556213846,-21.148375316757285,0,0,0,0,0,0,0,0,0,0
TX002263,AC00279,0.0020851817483047,-0.036595816990474,-0.6787716151863012,-391.70766207692566,0.0,0.4462047128363504,5.10202810336343,10.020191354006055,1,1,0,0,0,0,1,0,0,0
TX002494,AC00279,-0.0623116329401201,-0.2206802082588648,-1.826620294752084,-411.6884908188047,1.1920928955078125e-07,0.3483615352727148,5.932443296006666,-16.0087401181399,0,0,0,0,0,0,1,0,0,0
TX000389,AC00279,-0.1189594688567071,-0.2482248574445591,-1.8873971957627609,-404.1925673466752,0.0,0.1230829182967678,3.585269513927275,-17.652343608746218,0,0,0,0,0,0,0,0,0,0
TX001129,AC00279,-0.0853386639450478,-0.2452338986833517,-1.791538710895276,-430.2345839480638,0.0,0.1177654050666952,3.4052645126416485,-23.40354591901809,0,0,0,0,0,0,0,0,0,0
TX001652,AC00279,-0.0949162713271296,-0.2086734932993468,-1.5753962290098222,-443.37996697134463,0.0,0.1921834176176812,3.905070665406436,-21.10291040896616,0,0,0,0,0,0,0,0,0,0
TX000725,AC00279,-0.0818845514667824,-0.2269286800057555,-0.9472283950394776,-333.70072410303885,5.960464477539064e-08,0.1626936120287748,4.011585816792924,-19.156826143787843,0,0,0,0,0,0,0,0,0,0
TX001907,AC00280,-0.0873451091543108,-0.1479841861412321,-0.4647779790326378,-467.9613350283427,1.1920928955078125e-07,0.2756419916572198,6.192446648873954,-76.25573351979267,0,0,0,0,0,0,0,0,0,0
TX000920,AC00280,0.0173258963247275,0.2885843406339194,5.313405004817387,2418.832279825074,15.643757123200178,0.8172379314711004,26.628667652989105,-125.12657366534737,2,1,1,1,1,1,1,1,0,1
TX000970,AC00280,-0.0384888894079975,-0.1549551907909847,-2.033241235651282,-411.5414221504643,0.0,0.3617393385429199,4.499279930407946,-19.322165161033347,0,0,0,0,0,0,1,0,0,0
TX001357,AC00280,-0.0887873328995318,-0.2381406508204961,-2.897453337674593,-463.2460762004805,0.0,0.1690473049689351,3.6268184716824967,-25.734051530119057,0,0,0,0,0,0,0,0,0,0
TX000445,AC00280,-0.0540157317049285,-0.2369260281323897,-2.403441923882067,-300.1159102458264,0.0,0.1231516157874641,3.551295688822525,-12.748392745321016,0,0,0,0,0,0,0,0,0,0
TX000983,AC00281,-0.1091865116003655,-0.2483583188566147,-1.806831999459682,-466.4385228830951,0.0,0.2103873176748145,5.558161738793774,-77.07279758146188,0,0,0,0,0,0,0,0,0,0
TX001829,AC00281,-0.0540826185440763,-0.0845967625891683,-0.4215169111220476,-455.9406547387725,0.0,0.4771847525100017,9.34449702371569,-59.3800750641793,0,0,0,0,0,0,1,0,0,0
TX001156,AC00281,-0.0917558328146536,-0.2447170917708956,-2.9879401053853414,-465.4335721068461,0.0,0.1250986259061681,3.694473951399997,-25.82770086658805,0,0,0,0,0,0,0,0,0,0
TX002104,AC00281,-0.080254199264111,-0.2325274640866577,-2.519028230246642,-450.2564381599561,8.429369702178808e-08,0.165485789581461,3.3239007298576744,-21.88121981937249,0,0,0,0,0,0,0,0,0,0
TX002355,AC00282,-0.0599778295722647,-0.1969570768778845,-0.0668094170894342,-414.701204337854,2.384185791015625e-07,0.4628764050386095,8.101587083223341,-72.24226056511144,0,0,0,0,0,0,1,0,0,0
TX000751,AC00282,-0.0180279254540169,0.0208235463895736,0.9398249670513898,-381.6298648125032,0.0,0.5693808820548877,19.914079030221057,-55.17190557115749,1,0,1,1,0,0,1,1,0,0
TX000073,AC00282,-0.0253042386533942,-0.0602589539578652,-1.172631485729017,-422.4835374328564,1.1920928955078125e-07,0.4781514464253494,6.151393039842811,-13.645357489973184,0,0,0,0,0,0,1,0,0,0
TX000117,AC00282,-0.0438966878379115,-0.150360120570393,-1.690036203462201,-63.20285709856978,0.0,0.376476785934273,4.3149648812936094,22.483737930724327,1,0,0,0,0,0,1,0,1,0
TX000959,AC00282,-0.0375569940783853,-0.150340943038258,-1.9300926552998536,-296.7943936477354,0.0,0.3892852642865744,4.228758603121369,9.283663441531996,0,0,0,0,0,0,1,0,0,0
TX000047,AC00282,-0.0606179815602347,-0.2167618214721347,-1.684661109713998,-356.64694553219687,0.0,0.3302548270378067,4.0755032659165815,-17.338487342457327,0,0,0,0,0,0,1,0,0,0
TX001711,AC00283,-0.0742486111260949,-0.1064120308573224,-0.8759598932652022,-459.6610024014764,0.0,0.3140507149831146,5.287700874757635,-69.4421814686348,0,0,0,0,0,0,0,0,0,0
TX000502,AC00284,-0.1089800048676679,-0.2592184231039255,-1.923959687632454,-477.09051312248073,0.0,0.0317885746213698,3.521443207723426,-79.0793719146718,0,0,0,0,0,0,0,0,0,0
TX002151,AC00284,-0.0878425157292807,-0.1762022647843195,-1.684278334717762,-463.83600008670766,8.429369702178808e-08,0.3842392741802754,4.945533021615797,-61.05484370209699,0,0,0,0,0,0,1,0,0,0
TX001040,AC00284,-0.0273009142975814,-0.1743756584421678,-0.36160822578303,-31.04387320720201,0.0,0.5522578557345783,4.011378987554633,-5.278970547834357,0,0,0,0,0,0,1,0,0,0
TX000137,AC00284,-0.0509920593088903,-0.2132492637794698,-2.7244232374890665,-452.9075193138384,0.0,0.3627682793954802,3.890078395670129,-21.556581881031185,0,0,0,0,0,0,1,0,0,0
TX000292,AC00284,-0.0234832572059068,-0.2174083687878829,-0.8002387346966522,-189.18360932277292,3.371747880871523e-07,0.5694266065032577,5.077644305879007,-7.02533305674171,0,0,0,0,0,0,1,0,0,0
TX000126,AC00284,-0.0313683312424041,-0.0943723816034913,-1.5056871130705751,-241.0862762291784,0.0,0.434131276344841,5.264870035574314,-7.560896919392039,0,0,0,0,0,0,1,0,0,0
TX002469,AC00284,-0.0393627521669768,-0.1284424989023391,-2.4914173150497856,-412.6946114931337,1.1920928955078125e-07,0.4114328206370203,5.26037500211215,-17.685987648187808,0,0,0,0,0,0,1,0,0,0
TX001933,AC00284,-0.024083402617892,-0.1220415968652683,-1.5159221094565505,-381.3673907919263,0.0,0.4201854863826969,5.15244750346722,-16.883903903973373,0,0,0,0,0,0,1,0,0,0
TX000433,AC00285,-0.1168520313394764,-0.2540993491858366,-1.7195060698935585,-475.4125801792835,0.0,0.1744025863197892,4.479417642109555,-80.17287170998988,0,0,0,0,0,0,0,0,0,0
TX000020,AC00285,-0.0651138198293284,-0.2151449301496031,-1.4990694954759771,-461.53006070364586,0.0,0.3254151921332928,4.284491384721706,-59.66330183967795,0,0,0,0,0,0,1,0,0,0
TX000400,AC00285,-0.0891041404987552,-0.2266416602406911,-0.6923739238463735,-241.04112215377307,2.384185791015625e-07,0.5506516881431986,6.246404178610102,-13.341117943914748,0,0,0,0,0,0,1,0,0,0
TX001675,AC00285,-0.0186285339087111,-0.2243864284970851,-2.0138732077329475,-286.00664793722785,0.0,0.4089654718964226,6.375537358952789,6.316094889764283,0,0,0,0,0,0,1,0,0,0
TX000312,AC00285,-0.0002969484994977,0.2819962567948155,4.436547811365892,1173.2602245737685,16.698029365894232,0.7792976720724929,19.559370288901388,-138.3868278332682,1,0,1,1,1,1,1,1,0,0
TX001878,AC00285,-0.0639976662648972,-0.2129556565205395,-1.7179815754844867,-268.99976638978035,0.0,0.191742601170952,4.426054632690247,-14.32543658846713,0,0,0,0,0,0,0,0,0,0
TX001247,AC00285,-0.0707724003593336,-0.2202890533477646,-1.945879606590584,-319.0992537597871,0.0,0.184356379242657,4.280276081044328,-18.034646436060275,0,0,0,0,0,0,0,0,0,0
TX000325,AC00286,-0.1194127853893727,-0.2546232133892211,-2.122280449172333,-481.784423328766,0.0,0.1097733844875094,3.2880893084294214,-81.17691287752007,0,0,0,0,0,0,0,0,0,0
TX000676,AC00286,-0.1086918643163012,-0.2325739576685768,-1.3993765132074485,-472.8078402459043,0.0,0.1611759903904754,4.822276811730795,-63.24985556061168,0,0,0,0,0,0,0,0,0,0
TX001091,AC00286,-0.0677860282983401,-0.2147861415103176,-0.5749091555686903,-441.8657302035815,0.0,0.1699026611945301,4.424363258386929,-11.46939102773482,0,0,0,0,0,0,0,0,0,0
TX001554,AC00286,-0.0646690031115992,-0.2418471114728573,-0.9549072329649028,-441.8249838257874,0.0,0.1311056218794565,4.034886976800714,-15.884238226896162,0,0,0,0,0,0,0,0,0,0
TX001141,AC00286,-0.0988156426751835,-0.2473292532714106,-0.8455439633997877,-444.5109446715693,8.429369702178808e-08,0.12630856479906,4.3104220009620935,-19.595784011612952,0,0,0,0,0,0,0,0,0,0
TX002016,AC00286,-0.0533480095024362,-0.1771994759525259,-1.102131026556778,-433.4485884651872,0.0,0.3647208273689869,5.296274186050326,-13.776386307680134,0,0,0,0,0,0,1,0,0,0
TX000691,AC00287,-0.0874159587900328,-0.2367502626216695,-1.864063541127168,-458.2623457626671,0.0,0.3352890959005382,7.069452263653642,-73.40886389396296,0,0,0,0,0,0,1,0,0,0
TX001730,AC00287,0.0022233331347999,-0.1584163175681217,-0.2384020937392357,-431.3916316084173,0.0,0.5170269646992969,10.83667344826326,-53.67252250401688,1,1,0,0,0,0,1,1,0,0
TX000739,AC00288,-0.1068970498257584,-0.220881340923756,-2.1110420034421478,-475.35368710915344,0.0,0.2457137943298666,3.850734523189785,-78.30865660100952,0,0,0,0,0,0,0,0,0,0
TX002314,AC00288,0.0089664961920022,-0.0170235034360162,-0.0250153658887288,-353.2594236253448,2.384185791015625e-07,0.6386771903057614,8.18277633089026,30.172460171724406,2,1,0,0,0,0,1,0,1,1
TX001856,AC00288,-0.0359566787511778,-0.1086125990311173,-1.5558282592189112,-437.8477801336826,0.0,0.4514456233170183,6.05708896060284,-17.65468187821803,0,0,0,0,0,0,1,0,0,0
TX001717,AC00289,-0.0763880449111031,-0.2380212774721455,-1.612286589424988,-460.69131554763015,0.0,0.3050259175104625,6.268487994442881,-78.23776317579981,0,0,0,0,0,0,0,0,0,0
TX001825,AC00289,-0.0397811422949143,-0.2717092671183687,-0.6303551946997406,-448.39147342259895,0.0,0.4153742918308209,12.109126371756808,-58.94707088960766,0,0,0,0,0,0,1,1,0,0
TX001663,AC00289,-0.0748892144095597,-0.2312866069034216,-2.425035416333781,-460.3034380748185,0.0,0.1418478595810863,3.680004122044675,-22.685111063494944,0,0,0,0,0,0,0,0,0,0
TX001914,AC00290,-0.1243017846921178,-0.2618663106224999,-1.047109274479178,-480.30328689357447,0.0,0.0226526774083262,5.304641366518028,-82.92418316252252,0,0,0,0,0,0,0,0,0,0
TX000458,AC00290,-0.0530838095731154,-0.1606473545817726,-1.1875116176726284,-461.1593773793656,8.429369702178808e-08,0.3788899701336253,5.611250236837904,-62.12832845120426,0,0,0,0,0,0,1,0,0,0
TX002216,AC00290,0.0496663286191941,0.0463737983782774,1.7934361660870008,152.31413084935826,8.1077617308663,0.7616007175530094,14.685016344207789,-125.126191467576,2,1,1,1,1,0,1,1,0,1
TX000624,AC00290,0.015036179485914,0.0086053844871749,-0.687390410113407,-264.2939865287124,0.0,0.5772635993197297,7.78076021548067,11.347188530859054,2,1,1,0,0,0,1,0,0,1
TX001543,AC00291,-0.0949935306454315,-0.1368797709145601,-1.02321550091831,-464.4279425578611,0.0,0.2757423631770639,4.932584018130832,-72.97857254634778,0,0,0,0,0,0,0,0,0,0
TX000032,AC00291,-0.1109837692774386,-0.2365167861013621,-1.1311514418384905,-465.6406107113176,0.0,0.0716958634652384,4.037072295111986,-61.502210175844645,0,0,0,0,0,0,0,0,0,0
TX002019,AC00291,-0.075811423181321,-0.2177214628785833,-2.093923535061876,-465.93888028656335,0.0,0.3390467873000002,5.0752029672438965,-19.41214673472017,0,0,0,0,0,0,1,0,0,0
TX001221,AC00291,-0.0950429462765582,-0.24554673837249,-2.584982054856555,-467.3544760591319,1.6858739404357617e-07,0.1359929411795409,5.991308075615963,-26.077494416827204,0,0,0,0,0,0,0,0,0,0
TX001039,AC00291,-0.1034493932347919,-0.2725233942621241,-2.056358082501124,-476.9152308651162,0.0,0.0,3.0871084179758506,-29.65941081488523,0,0,0,0,0,0,0,0,0,0
TX002228,AC00291,-0.0212237844447029,-0.1791199210241072,-1.6291058159390204,-407.7141765036666,0.0,0.3983901122120335,7.467254551491114,-16.85772332936661,0,0,0,0,0,0,1,0,0,0
TX001643,AC00291,-0.0192037284424172,-0.1667976522537764,-1.6541287608141657,-317.10302088063906,0.0,0.3930406314684874,4.794697750447385,-14.485801954502282,0,0,0,0,0,0,1,0,0,0
TX002242,AC00292,-0.106809552078355,-0.2061761598865206,-1.3849387979434216,-471.28240728538094,0.0,0.1777579406123229,4.085310280804806,-75.35782818115013,0,0,0,0,0,0,0,0,0,0
TX001656,AC00292,-0.0390830549669557,-0.1254229371671369,-2.169145224387961,-407.7733540489221,0.0,0.4313351140778831,5.864904191048229,-37.09269014047521,0,0,0,0,0,0,1,0,0,0
TX000403,AC00292,-0.0773733815563588,-0.1849022093457182,-2.8235433165127493,-460.6535983445162,0.0,0.3272317555395593,4.566676930716514,-19.14213932690608,0,0,0,0,0,0,1,0,0,0
TX001386,AC00292,-0.0747041148106155,-0.2402147060577335,-2.3677511087992773,-468.2294924535863,0.0,0.091058825517487,3.758664169880457,-24.83951637635558,0,0,0,0,0,0,0,0,0,0
TX000938,AC00292,-0.0738995268853147,-0.2190136121420469,-2.3916616556831016,-453.0721942322214,0.0,0.3243622294320981,4.16696195675114,-22.69605098520812,0,0,0,0,0,0,1,0,0,0
TX000813,AC00292,-0.0808949950562359,-0.2055177197212183,-1.810238726339588,-435.1656387186338,0.0,0.3253157619246846,3.8996153277611674,-20.94388616931197,0,0,0,0,0,0,1,0,0,0
TX002056,AC00292,-0.0555090205195673,-0.2397679071805993,-1.4676769200100317,-389.10156142289344,0.0,0.1610324626503245,3.6382286629337743,7.190364494646207,0,0,0,0,0,0,0,0,0,0
TX000767,AC00293,-0.0927517221112449,-0.2351858870899636,-0.4286565574245458,-469.5992396350815,0.0,0.0941850107016464,5.750114784614816,-77.6852208931009,0,0,0,0,0,0,0,0,0,0
TX000398,AC00293,-0.0506280969873207,-0.0802448610177359,-1.053629156895644,-453.6616777899218,8.429369702178808e-08,0.419485288533002,5.804299679492619,-55.303176110796855,0,0,0,0,0,0,1,0,0,0
TX001499,AC00293,-0.0821206073635448,-0.2403336269048419,-0.889345019272767,-466.2218646551658,0.0,0.1289049509520521,4.157846864330696,-22.336631612913468,0,0,0,0,0,0,0,0,0,0
TX001967,AC00293,-0.071694944999171,-0.2029566625752605,-1.126193414253855,-465.2299367218409,1.1920928955078125e-07,0.3329011734001142,5.257763019406598,-22.34660335239938,0,0,0,0,0,0,1,0,0,0
TX001978,AC00294,-0.106846437571975,-0.2062909198795142,-1.5221740023976214,-471.8255088391092,8.429369702178808e-08,0.2685136536419072,4.507897546188379,-77.5670711242409,0,0,0,0,0,0,0,0,0,0
TX001703,AC00294,-0.0743723715579919,-0.1819147891261179,-2.631178429100835,-445.614200311748,0.0,0.3826069252047336,4.379692270840434,-59.50355058396111,0,0,0,0,0,0,1,0,0,0
TX001739,AC00294,-0.1193423830808095,-0.2187884838974787,-2.663891685921037,-469.7490214896604,0.0,0.3353708684845818,3.45157329898365,-10.052289077963168,0,0,0,0,0,0,1,0,0,0
TX001534,AC00294,-0.0917494534401609,-0.2040655192370764,-3.0948973530653383,-470.04012886913387,0.0,0.333470500881179,3.3326220070879207,-23.09690045245333,0,0,0,0,0,0,1,0,0,0
TX000525,AC00295,-0.0887052274475511,-0.1577595488653123,-1.6174048033091957,-464.6235629250606,8.429369702178808e-08,0.3313532932036034,4.027298866072092,-73.16405791252153,0,0,0,0,0,0,1,0,0,0
TX000705,AC00295,-0.1093351153695002,-0.1485124112285778,-2.4043665114592567,-471.6849681943703,8.429369702178808e-08,0.3463185683493494,4.827544805710136,-62.41135632124289,0,0,0,0,0,0,1,0,0,0
TX000121,AC00295,-0.1036937431905181,-0.2448712054934991,-2.2314010335194787,-477.5390228916827,0.0,0.0490667679813185,3.221901284660269,-24.799321706864863,0,0,0,0,0,0,0,0,0,0
TX001098,AC00295,-0.0561577591676138,-0.2166593178395313,-2.3832833208491326,-401.85558326404,0.0,0.3245215946663997,4.177258200388312,-20.944625982269915,0,0,0,0,0,0,1,0,0,0
TX000953,AC00295,-0.0890787975236754,-0.263180469597831,-2.398969493167007,-470.3068557861519,0.0,0.0726151478919129,3.253006837853555,-27.774305992263333,0,0,0,0,0,0,0,0,0,0
TX002272,AC00295,0.0467557203174737,-0.1555274351414974,-1.3242869406342166,-260.68274773724403,0.0,0.5381499614301847,7.828736204997925,40.84602514332144,2,1,0,0,0,0,1,0,1,1
TX001667,AC00296,-0.0765813452039904,-0.1856623347732033,-2.296652894564124,-466.23261685562017,0.0,0.357724800477247,6.861535742221243,-78.00199637890306,0,0,0,0,0,0,1,0,0,0
TX000630,AC00296,-0.0246048970896465,-0.1181638611349917,-2.2729912472794105,-414.1305566146814,1.1920928955078125e-07,0.4921762068933818,5.605741491194908,-56.94305422628874,0,0,0,0,0,0,1,0,0,0
TX000049,AC00296,-0.0617111541935904,-0.1896378611712343,-0.4260860112435622,-147.3198830734409,3.371747880871523e-07,0.6030097232133979,4.714871538948751,-2.7776891070839955,0,0,0,0,0,0,1,0,0,0
TX000579,AC00296,-0.0685601168749501,-0.1774662183773268,-2.241923240729614,-462.2287261121294,0.0,0.3460000674193035,4.604356256990157,-18.513819942581858,0,0,0,0,0,0,1,0,0,0
TX001595,AC00297,-0.117382045059534,-0.2641528763045733,-1.921347468975405,-478.830665776759,0.0,0.0477945484110835,3.495730110271732,-79.37979052401766,0,0,0,0,0,0,0,0,0,0
TX001421,AC00297,-0.1151914581915287,-0.2354374592243084,-1.7329208304705954,-455.1832188657591,0.0,0.0,4.46524936597507,-55.13451316439168,0,0,0,0,0,0,0,0,0,0
TX001000,AC00297,-0.0688204322161937,-0.1255320629051894,-1.1910935942654373,-450.6465984613602,0.0,0.3799350521354221,4.345091573375049,-12.241622486892968,0,0,0,0,0,0,1,0,0,0
TX002333,AC00297,-0.1149830130252233,-0.2554248264949298,-2.441121637640567,-473.9317996042788,0.0,0.0512545655911176,4.093170234220393,-25.647868434821767,0,0,0,0,0,0,0,0,0,0
TX000965,AC00297,-0.0804663680028315,-0.243891371690083,-1.5320744389778849,-457.6612109466297,0.0,0.1298397278071376,3.478941163759258,-18.71513422740293,0,0,0,0,0,0,0,0,0,0
TX002508,AC00297,-0.0411295418554756,-0.1583227205217088,-1.2199914289978755,-108.44962842606355,1.6858739404357617e-07,0.4248397146262126,6.9626920878892,-3.105589136914828,0,0,0,0,0,0,1,0,0,0
TX001279,AC00297,-0.0599061718853532,-0.2426235470098621,-2.219621961941749,-372.26672256347695,0.0,0.4558964530785356,9.326558293915186,-15.783362129266829,0,0,0,0,0,0,1,0,0,0
TX002161,AC00297,-0.0773953144887686,-0.241614740373981,-1.960998243988323,-421.65566093764176,0.0,0.1462229473318053,3.620584868286871,-22.866267127324598,0,0,0,0,0,0,0,0,0,0
TX000712,AC00297,-0.0901767376123103,-0.2246007206259261,-1.5108884578484805,-377.2558343271045,0.0,0.1714188468263737,3.919180605638061,-20.57677426301744,0,0,0,0,0,0,0,0,0,0
TX000787,AC00297,-0.042279567261649,-0.1409028515913697,-0.8380486226826633,-375.9246870055362,8.429369702178808e-08,0.3909081438746242,4.49590532112491,11.199928001506574,0,0,0,0,0,0,1,0,0,0
TX002438,AC00298,-0.103814793775079,-0.1790357964614768,-1.1945927879606568,-465.63140255677416,0.0,0.2182644407173715,4.895059854802213,-76.43238666064477,0,0,0,0,0,0,0,0,0,0
TX001523,AC00298,-0.0851921015539996,-0.2346868157335264,-1.4868809008771162,-464.26201176361707,0.0,0.1586623416068635,3.897871117519244,-56.727582524017045,0,0,0,0,0,0,0,0,0,0
TX000174,AC00298,-0.0863138048579321,-0.2202368323090597,-2.1523751368105426,-470.74397663190814,0.0,0.3335718286819506,5.0551263405617215,-14.324404859140731,0,0,0,0,0,0,1,0,0,0
TX001321,AC00298,-0.1022116899099337,-0.2689148134009784,-1.4127858231987602,-477.0539564468306,0.0,0.0843726165056259,3.409855430904098,-26.73420385862921,0,0,0,0,0,0,0,0,0,0
TX000569,AC00298,-0.0627406240818878,-0.2040160014194829,-0.8333135010722188,-451.99452517688206,0.0,0.3296613965136613,4.493655357714617,-17.74326390325731,0,0,0,0,0,0,1,0,0,0
TX002240,AC00298,-0.1050512268767677,-0.2455664718572228,-1.6204200299012932,-471.2341106074115,5.960464477539064e-08,0.1278436670206528,4.046199304458588,-27.14694971866226,0,0,0,0,0,0,0,0,0,0
TX000857,AC00298,-0.0546810542924294,-0.2092256553403124,-1.062388538429829,-452.9151014944428,1.0323827311807142e-07,0.1117290678902372,4.129635641428452,-20.51880198866842,0,0,0,0,0,0,0,0,0,0
TX001277,AC00299,-0.102226387653305,-0.2545669333125255,-0.5801565947675673,-473.7104823981629,0.0,0.0820401931382693,5.527129556123476,-78.5383513028747,0,0,0,0,0,0,0,0,0,0
TX001946,AC00299,-0.0537023907392368,-0.0712100094157059,-1.0825304651379906,-449.7914804317663,0.0,0.4760909737386538,6.706838833458611,-56.58594589117814,0,0,0,0,0,0,1,0,0,0
TX000340,AC00299,-0.0964024191693285,-0.2039124147838096,-0.7034889254752894,-459.2840826994732,8.429369702178808e-08,0.1776923738987831,4.396313587826234,-20.57336770608613,0,0,0,0,0,0,0,0,0,0
TX000233,AC00299,-0.0449392460838816,-0.1803278586318923,-1.425183504926121,-448.5675816388105,0.0,0.3823941564050508,5.059604978138854,-17.781048681942085,0,0,0,0,0,0,1,0,0,0
TX000310,AC00300,-0.0997884327914327,-0.15903072562644,-2.123549791133115,-465.4975619056754,0.0,0.3354562370647864,5.083201442480044,-73.48005837017558,0,0,0,0,0,0,1,0,0,0
TX002388,AC00300,-0.0488875757066329,-0.2369439540402378,-1.4157031902676138,-458.3974266933614,0.0,0.3544787124830184,6.947758959844751,-47.2337342987619,0,0,0,0,0,0,1,0,0,0
TX000322,AC00300,-0.0804369297843677,-0.2386593394247405,-2.4695278043435707,-469.8523673104033,0.0,0.1588571580894939,3.264612645885276,-25.364311519292677,0,0,0,0,0,0,0,0,0,0
TX001847,AC00300,-0.0656834466624983,-0.2565420604074099,-1.9490946586165787,-458.442285817808,0.0,0.118893704780297,3.191055209366561,-22.455497656418267,0,0,0,0,0,0,0,0,0,0
TX000468,AC00300,-0.0718177615926602,-0.1729562504577655,-0.9768775508600508,-440.0368573884141,0.0,0.3699337974879753,4.939402426813153,-21.7372386302768,0,0,0,0,0,0,1,0,0,0
TX001958,AC00301,-0.0228891134656427,-0.1954759714777498,-0.3857983393794342,2841.609194313868,0.0,0.48138122459553,7.387595214213555,-65.677136759909,0,0,0,0,1,0,1,0,0,0
TX001848,AC00301,-0.0223674606711282,-0.1285289193165752,-0.436120510759018,-434.6202796393932,0.0,0.5080045790984817,10.594854202617263,-60.59700899418998,0,0,0,0,0,0,1,1,0,0
TX001505,AC00301,-0.0426693888549462,-0.1829836956308268,-2.0511642985464533,-430.7069654881228,0.0,0.4130315802497686,6.241828290976184,-10.182326889749262,0,0,0,0,0,0,1,0,0,0
TX000416,AC00301,0.0107643596369766,-0.0781302756027666,-1.8195518237181412,-420.0493011400974,0.0,0.4615749647513675,5.423313067114369,-11.227852255907807,1,1,0,0,0,0,1,0,0,0
TX000213,AC00301,-0.0847055140343618,-0.1854045933461516,-2.856616642054677,-428.2734251966183,0.0,0.4171664146926465,5.207412978559612,-16.63267628056011,0,0,0,0,0,0,1,0,0,0
TX000562,AC00301,-0.0533872468713802,-0.0939848056345222,-0.7937296290925584,-384.7705290215852,0.0,0.4160115558279402,5.7881256440546665,-12.111154115119522,0,0,0,0,0,0,1,0,0,0
TX001518,AC00302,-0.059497968245706,-0.2295437728336078,-0.7571403147022036,-434.3619215205835,1.6858739404357617e-07,0.3928007492979077,6.506413189762471,-70.1865281692208,0,0,0,0,0,0,1,0,0,0
TX000855,AC00302,-0.0040599349264014,-0.2087824963765807,0.236970597525433,-429.0121951602509,0.0,0.4966700173582369,14.907294881254446,-59.57180882000182,0,0,0,1,0,0,1,1,0,0
TX001762,AC00302,-0.0785866340755791,-0.2146101035179899,-2.527943200248208,-457.84710010058586,0.0,0.3213484196122632,3.880950893544903,-23.03512983920227,0,0,0,0,0,0,1,0,0,0
TX002475,AC00302,-0.0635968325596159,-0.172362479739528,-2.501173786870769,-435.0286801237939,0.0,0.3916242476312314,5.497715857516271,-17.06285486866758,0,0,0,0,0,0,1,0,0,0
TX001985,AC00303,0.0121288092349949,0.0157040699840358,2.3804957517255234,-278.998363768776,3.7502300966504594,0.6993504586130102,17.38156627867073,-51.21054024856014,2,1,1,1,0,0,1,1,0,1
TX001200,AC00303,-0.0007478861725811,0.9843836321797006,4.470676478806099,-249.1844493595376,9.34114790456688,0.7948765604735074,30.964915190216797,-53.33452493983267,1,0,1,1,0,1,1,1,0,0
TX000153,AC00303,-0.0111467539819525,-0.011132037179022,-0.315671976036759,-330.6657964331941,0.0,0.5639902462371993,8.616713016596556,1.6238006957143467,0,0,0,0,0,0,1,0,0,0
TX000087,AC00303,-0.0274583856111993,-0.1718013555809423,-1.0548637370867835,-348.58274512707254,0.0,0.3763378982381331,5.780452727843839,-11.43816376053191,0,0,0,0,0,0,1,0,0,0
TX001647,AC00303,-0.0663795931151362,-0.1697792832135645,-1.307680058869579,145.27317518662068,8.429369702178808e-08,0.3279760796889769,4.2763778856044485,3.9023141183841648,0,0,0,0,1,0,1,0,0,0
TX002429,AC00303,-0.0221197469769053,-0.0962504678609876,-0.9750761883782016,610.8160149719802,0.0,0.4741713578094474,6.3136853604880825,33.558646350627775,1,0,0,0,1,0,1,0,1,0
TX000877,AC00304,-0.078364155209787,-0.1679970904350136,-1.2278895045730476,-470.6235527613882,0.0,0.2765223141974424,4.350260635051335,-75.388542248069,0,0,0,0,0,0,0,0,0,0
TX001742,AC00304,-0.0902904674295069,-0.2146057047840404,-1.307721155202996,-458.2524768426653,0.0,0.3743116862847958,6.765555246116826,-61.18289171388236,0,0,0,0,0,0,1,0,0,0
TX002334,AC00304,-0.0610858833011962,-0.2349169540593243,-1.9039001934651,-450.4698580815312,0.0,0.1553104414855227,3.550613901828493,-18.279728460634143,0,0,0,0,0,0,0,0,0,0
TX000799,AC00304,-0.0883619266691094,-0.2578582275406482,-1.708514671498051,-467.15614399795606,0.0,0.0791461764253348,3.219037948460459,-23.32587319211247,0,0,0,0,0,0,0,0,0,0
TX001382,AC00304,-0.0928170387423857,-0.268079652107822,-2.0823864604477134,-468.43536100047135,0.0,0.0591302537978161,3.5554311615044822,-26.07291822471084,0,0,0,0,0,0,0,0,0,0
TX001300,AC00304,-0.0415028497460497,-0.1508548265847287,-2.695391717330235,-368.00848709306825,0.0,0.3971752713694091,3.903905172712281,7.733154735546616,0,0,0,0,0,0,1,0,0,0
