TransactionID,AccountID,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerOccupation,TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,account_frequency,device_frequency,ip_frequency,merchant_frequency,amount_to_balance_ratio,high_amount_transaction,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Location_FE
TX001460,AC00460,05-05-2023 16:10,Credit,San Jose,D000095,150.83.4.238,M052,Branch,Student,1.1067121207096144,-1.330846154369433,0.4053860895374722,-0.2067936485059295,-1.283905099725805,2.613453011182563,0.2356826109387734,0.4129050217349737,0.1689807642567112,7.441570228495293,0,0,1,0,0,0,1,-0.0284464023563903
TX001461,AC00068,17-11-2023 16:50,Debit,Miami,D000195,138.87.180.254,M028,Online,Retired,0.6506494887646994,1.5361494656775965,0.5769376152986128,-0.2067936485059295,-0.6813051016409561,-0.9361517274444162,1.3259859602540562,-0.5683791926436955,1.3362026152544912,0.0110899270527422,0,1,0,1,0,1,0,0.7550773116704964
TX001462,AC00214,22-05-2023 17:45,Debit,Boston,D000275,65.149.11.248,M024,Branch,Retired,-0.3270636682438662,1.3675026644983594,0.4053860895374722,-0.2067936485059295,0.1968677851453164,-1.823552912101161,-0.8546207383765094,-1.5496634070223647,-1.1927780619073654,-0.494611493459523,0,1,1,0,0,1,0,0.2849630832543643
TX001463,AC00266,01-12-2023 16:33,Credit,Louisville,D000528,10.191.172.154,M044,Online,Retired,-2.161791696851979,0.5804842589952534,-1.1242816818326973,-0.2067936485059295,-0.8141481666078281,-0.9361517274444162,-0.8546207383765094,-0.0777370854543609,-0.4146301612421786,-0.5493422821377513,0,0,0,1,0,1,0,-1.2820843447994106
TX001464,AC00193,22-05-2023 16:24,Debit,Omaha,D000362,177.116.108.246,M031,Online,Retired,-0.4716776383214115,0.6929154597814113,-1.4673847333549783,-0.2067936485059295,-0.2654279270146863,-1.823552912101161,0.7808342855964149,0.4129050217349737,-1.387315037073662,-0.4785698437859067,0,1,0,1,0,1,0,0.9117820544758738
TX001465,AC00132,08-02-2023 16:52,Credit,Houston,D000417,193.221.15.59,M061,Branch,Engineer,-0.2150945225856119,-0.93733695161788,0.4196820500175672,-0.2067936485059295,-1.0907697286328983,-0.9361517274444162,-0.3094690637188679,-0.0777370854543609,-0.4146301612421786,0.0050007060149737,0,0,1,0,1,0,0,0.598372568865119
TX001466,AC00241,17-04-2023 18:42,Debit,Boston,D000638,66.226.179.193,M033,Online,Retired,0.3844587439527127,1.3112870641052805,0.7770810620199433,-0.2067936485059295,0.691510838750612,1.282351234197446,0.7808342855964149,-1.5496634070223647,0.1689807642567112,-0.4327959505685109,0,1,0,1,0,1,0,0.2849630832543643
TX001467,AC00015,13-03-2023 16:33,Debit,San Francisco,D000340,9.230.41.239,M093,Branch,Student,-0.6856218392643225,-1.162199353190196,-1.038505918952127,-0.2067936485059295,-1.0082809311552543,-0.9361517274444162,-0.8546207383765094,2.3754734504923123,-0.6091671364084753,-0.3273419765275849,0,1,1,0,0,0,1,-0.3418558879671464
TX001468,AC00352,13-10-2023 16:22,Debit,San Francisco,D000266,3.77.114.6,M063,ATM,Doctor,-1.4049522436940385,0.7491310601744904,1.7635023351465011,-0.2067936485059295,1.487433379450681,-0.9361517274444162,-0.3094690637188679,-0.5683791926436955,-0.9982410867410686,-0.5618764080588926,0,1,0,0,0,0,0,-0.3418558879671464
TX001469,AC00396,02-11-2023 16:05,Debit,San Jose,D000584,17.87.7.140,M096,ATM,Student,0.4811589541923543,-1.443277355155591,0.2338345637763317,1.4528410002061958,-0.882932419061289,0.8386506418690736,-0.8546207383765094,-1.0590212998330302,0.3635177394230079,0.1160017201796512,0,1,0,0,0,0,1,-0.0284464023563903
TX001470,AC00174,16-10-2023 16:29,Debit,Boston,D000377,151.247.130.190,M029,Online,Student,-0.9865799641689946,-1.387061754762512,0.2910184056967119,-0.2067936485059295,-1.023831551468008,-0.9361517274444162,0.7808342855964149,0.9035471289243084,-0.220093186075882,-0.3932179088529557,0,1,0,1,0,0,1,0.2849630832543643
TX001471,AC00024,03-04-2023 16:22,Credit,Fort Worth,D000185,89.21.156.229,M041,Online,Engineer,1.2853835764584356,0.4680530582090954,1.7635023351465011,-0.2067936485059295,0.1301372914503903,-0.4924511351160437,-0.8546207383765094,-1.5496634070223647,-1.1927780619073654,-0.0167926485095451,0,0,0,1,1,0,0,1.6953057685027606
TX001472,AC00250,03-04-2023 18:37,Debit,Detroit,D000503,92.214.76.157,M034,ATM,Engineer,-0.0878110464821171,0.6366998593883324,-0.0520846458255691,-0.2067936485059295,0.9638377117362984,-1.823552912101161,0.7808342855964149,0.9035471289243084,-0.9982410867410686,-0.5032184572948857,0,1,0,0,1,0,0,0.598372568865119
TX001473,AC00373,12-06-2023 17:36,Debit,Tucson,D000160,98.255.160.110,M052,Branch,Doctor,-0.9489187346375314,-0.2065341465078527,0.3767941685772821,-0.2067936485059295,0.4811633795852377,1.282351234197446,-0.3094690637188679,-0.0777370854543609,0.1689807642567112,-0.5422555309537744,0,1,1,0,0,0,0,1.2251915400866285
TX001474,AC00030,17-04-2023 16:53,Debit,Jacksonville,D000289,168.55.199.214,M093,ATM,Engineer,0.6644748815173064,0.8615622609606484,-0.7811786303104162,-0.2067936485059295,0.6967029254997177,1.282351234197446,-1.399772413034151,-0.5683791926436955,-0.6091671364084753,-0.377384043713882,0,1,0,0,1,0,0,0.1282583404489869
TX001475,AC00422,10-07-2023 18:34,Debit,Phoenix,D000424,105.87.212.115,M060,Branch,Retired,0.2635148772208864,0.3556218574229373,0.7913770225000384,-0.2067936485059295,0.2715081986530774,-0.9361517274444162,-0.8546207383765094,0.4129050217349737,0.7525916897556012,-0.4202329974441917,0,1,1,0,0,1,0,-0.6552653735779012
TX001476,AC00229,07-06-2023 17:35,Debit,Dallas,D000213,106.244.1.47,M089,ATM,Doctor,-0.326137513532838,0.6366998593883324,-0.7954745907905113,-0.2067936485059295,1.1305716422091845,-0.4924511351160437,-0.8546207383765094,1.394189236113643,-0.803704111574772,-0.5243729400165885,0,1,0,0,0,0,0,-1.5954938304101651
TX001477,AC00002,05-05-2023 16:35,Debit,El Paso,D000475,93.160.83.196,M068,Branch,Doctor,-2.0781533488301025,-0.6562589496524849,-0.8383624722307964,-0.2067936485059295,0.3349003728678377,0.3949500495407011,-1.399772413034151,-0.0777370854543609,1.1416656400881946,-0.5650437128656747,0,1,1,0,0,0,0,-2.0656080588262973
TX001478,AC00227,22-12-2023 18:24,Debit,Fort Worth,D000629,32.71.250.58,M053,ATM,Student,1.445407866840955,-1.218414953583275,0.3624982080971871,-0.2067936485059295,-1.0174472077617005,-0.4924511351160437,-1.399772413034151,0.9035471289243084,-0.4146301612421786,1.9821976259178105,1,1,0,0,0,0,1,1.6953057685027606
TX001479,AC00393,25-09-2023 16:23,Debit,Colorado Springs,D000673,219.31.152.129,M026,ATM,Engineer,0.6409582740272759,-0.5438277488663268,1.649134651305741,-0.2067936485059295,0.337448982363448,0.8386506418690736,0.7808342855964149,-1.0590212998330302,3.6706463172500494,-0.3424999469829552,0,1,0,0,1,0,0,0.1282583404489869
TX001480,AC00042,24-04-2023 17:18,Debit,San Antonio,D000044,89.237.88.251,M019,Branch,Student,0.554469724799212,-0.93733695161788,0.6341214572189929,-0.2067936485059295,-0.8920781837200842,-0.4924511351160437,0.7808342855964149,-0.0777370854543609,0.7525916897556012,0.189906677637337,0,1,1,0,0,0,1,-0.0284464023563903
TX001481,AC00111,11-12-2023 18:43,Debit,Houston,D000697,45.182.28.148,M078,Online,Retired,0.6263929464028227,1.1988558633191224,-1.2386493656734576,-0.2067936485059295,0.4060050393992941,0.3949500495407011,2.416289309569339,-0.0777370854543609,-0.220093186075882,-0.3552649931518387,0,1,0,1,0,1,0,0.598372568865119
TX001482,AC00178,19-10-2023 17:34,Debit,Seattle,D000690,199.6.127.153,M007,Branch,Doctor,-0.3402132513215599,0.7491310601744904,-0.2522280925468997,-0.2067936485059295,0.5783310396004767,-0.4924511351160437,0.7808342855964149,-0.5683791926436955,0.5580547145893046,-0.5113240293995505,0,1,1,0,0,0,0,0.2849630832543643
TX001483,AC00218,31-03-2023 16:34,Debit,Sacramento,D000320,45.182.28.148,M067,ATM,Engineer,0.8713862438993546,-0.2627497469009318,0.1766507218559515,-0.2067936485059295,0.4587951006720535,0.3949500495407011,0.7808342855964149,-0.0777370854543609,-0.220093186075882,-0.2903117761986943,0,1,0,0,1,0,0,-0.9686748591886558
TX001484,AC00198,23-06-2023 17:38,Debit,Sacramento,D000229,170.154.69.105,M022,Online,Doctor,0.974796208780802,1.1426402629260437,-1.381608970474408,-0.2067936485059295,1.701096082155114,-1.823552912101161,-1.399772413034151,-1.0590212998330302,-1.7763889874062553,-0.3823851871522331,0,1,0,1,0,0,0,-0.9686748591886558
TX001485,AC00060,13-09-2023 18:38,Debit,San Antonio,D000133,189.20.224.220,M008,Online,Doctor,0.7767691453911105,-0.1503185461147737,0.4053860895374722,-0.2067936485059295,0.5612394592204574,-0.9361517274444162,1.3259859602540562,0.4129050217349737,-0.9982410867410686,-0.3336691278460236,0,1,0,1,0,0,0,-0.0284464023563903
TX001486,AC00397,20-02-2023 16:28,Debit,Los Angeles,D000553,136.172.149.77,M013,Branch,Doctor,-0.7017809473606108,-0.8811213512248008,-0.9813220770317468,-0.2067936485059295,1.411490457267095,0.3949500495407011,0.2356826109387734,1.394189236113643,1.3362026152544912,-0.5455059415985982,0,1,1,0,0,0,0,1.5386010256973832
TX001487,AC00338,17-07-2023 17:08,Credit,Raleigh,D000377,101.223.82.253,M045,Online,Retired,0.3341003999099977,0.5242686586021743,0.2481305242564267,-0.2067936485059295,-0.8511953080586074,0.3949500495407011,0.7808342855964149,1.8848313433029773,-0.9982410867410686,-0.0273873992509436,0,0,0,1,0,1,0,-0.0284464023563903
TX001488,AC00101,13-07-2023 17:51,Credit,Houston,D000386,148.25.159.90,M065,Branch,Doctor,-0.0189946394724487,0.8053466605675694,-0.2951159739871848,-0.2067936485059295,2.014249422946237,-1.3798523197727883,0.2356826109387734,-1.0590212998330302,1.3362026152544912,-0.5209562450931124,0,0,1,0,0,0,0,0.598372568865119
TX001489,AC00384,13-02-2023 17:04,Debit,Louisville,D000307,97.106.5.76,M024,Branch,Doctor,0.394252715969132,0.6366998593883324,0.333906287136997,-0.2067936485059295,-1.280307816906548,0.3949500495407011,-1.399772413034151,-0.5683791926436955,-1.1927780619073654,4.261334651653836,0,1,1,0,0,0,0,-1.2820843447994106
TX001490,AC00368,18-07-2023 16:38,Debit,Indianapolis,D000674,83.80.89.29,M073,ATM,Doctor,-1.2702596644399664,1.2550714637122016,0.6341214572189929,-0.2067936485059295,0.1482006253503657,-0.9361517274444162,1.3259859602540562,0.4129050217349737,-0.4146301612421786,-0.5477038497978718,0,1,0,0,0,0,0,-0.1851511451617691
TX001491,AC00233,07-04-2023 16:16,Debit,Portland,D000016,160.212.125.105,M072,Branch,Engineer,-1.2120646646946338,0.2994062570298583,0.648417417699088,-0.2067936485059295,1.2218882691570363,-0.0487505427876713,-0.8546207383765094,-0.0777370854543609,-2.165462937738849,-0.5573280193147486,0,1,1,0,1,0,0,-2.692427030047807
TX001492,AC00375,18-12-2023 18:26,Credit,Baltimore,D000670,200.136.146.93,M014,ATM,Retired,0.889870044670712,1.0864246625329643,-0.4809634602284204,-0.2067936485059295,0.295461025522285,-1.3798523197727883,1.8711376349116973,3.847399772060316,1.3362026152544912,-0.2558211842296451,0,0,0,0,0,1,0,-1.2820843447994106
TX001493,AC00277,12-04-2023 17:06,Debit,Indianapolis,D000503,64.15.0.66,M054,Online,Doctor,1.1967229781577344,-0.7686901504386429,-1.3101291680739329,-0.2067936485059295,2.3472455090960422,-1.3798523197727883,0.7808342855964149,1.394189236113643,0.1689807642567112,-0.3675819335301385,0,1,0,1,0,0,0,-0.1851511451617691
TX001494,AC00202,27-11-2023 18:01,Credit,Austin,D000485,10.144.131.89,M005,ATM,Engineer,0.6750925279823684,0.4118374578160163,0.4482739709777573,-0.2067936485059295,0.3424282576556768,2.613453011182563,1.3259859602540562,-1.0590212998330302,1.1416656400881946,-0.3336644432644121,0,0,0,0,1,0,0,-0.0284464023563903
TX001495,AC00142,16-11-2023 16:33,Debit,Omaha,D000083,194.29.57.163,M048,ATM,Engineer,-1.5295734927870168,0.8615622609606484,0.662713378179183,-0.2067936485059295,0.4171891788558863,-1.823552912101161,0.2356826109387734,-0.5683791926436955,-0.0255562109095853,-0.5575969021106534,0,1,0,0,1,0,0,0.9117820544758738
TX001496,AC00178,19-09-2023 17:45,Debit,Seattle,D000444,78.69.172.205,M068,ATM,Student,0.7862932449443008,-1.105983752797117,1.7635023351465011,-0.2067936485059295,-1.0527405776883372,-0.4924511351160437,1.3259859602540562,-0.0777370854543609,1.1416656400881946,0.9216441018592156,0,1,0,0,0,0,1,0.2849630832543643
TX001497,AC00130,05-09-2023 16:52,Debit,Raleigh,D000064,12.246.170.239,M034,Branch,Student,-0.1166973854171812,-1.218414953583275,-1.4959766543151685,-0.2067936485059295,-0.8724046619295223,1.282351234197446,-1.399772413034151,-1.0590212998330302,-0.9982410867410686,-0.2351504896664994,0,1,1,0,0,0,1,-0.0284464023563903
TX001498,AC00018,20-02-2023 16:36,Debit,San Francisco,D000381,63.191.171.41,M034,ATM,Student,1.6164676822247148,-1.049768152404038,1.9207579004275468,-0.2067936485059295,-0.8444007253992839,-1.3798523197727883,-0.3094690637188679,-0.0777370854543609,-0.9982410867410686,1.5321816107509147,1,1,0,0,0,0,1,-0.3418558879671464
TX001499,AC00293,29-05-2023 17:45,Debit,Fresno,D000350,34.86.220.205,M015,Online,Retired,-1.057911943529212,1.817227467642992,2.321044793870208,-0.2067936485059295,-0.001680176133942,-0.9361517274444162,-0.8546207383765094,0.4129050217349737,1.1416656400881946,-0.5362706586017855,0,1,0,1,0,1,0,0.1282583404489869
TX001500,AC00449,26-05-2023 17:56,Debit,Washington,D000633,173.252.44.183,M013,Branch,Engineer,0.361377151712103,-0.6562589496524849,-0.6096271045492758,-0.2067936485059295,0.0296518239026365,-0.4924511351160437,-0.8546207383765094,-0.5683791926436955,1.3362026152544912,-0.3709566906799631,0,1,1,0,1,0,0,-1.7521985732155427
TX001501,AC00496,03-02-2023 17:10,Debit,Boston,D000345,64.15.0.66,M100,Online,Student,0.5701895178222307,-1.387061754762512,-0.4094836578279451,-0.2067936485059295,-1.2243435317348297,-1.3798523197727883,-0.3094690637188679,1.394189236113643,0.5580547145893046,2.272266792544849,0,1,0,1,0,0,1,0.2849630832543643
TX001502,AC00370,27-02-2023 17:01,Credit,New York,D000183,17.36.132.202,M049,Online,Doctor,0.7315853560219479,-0.7124745500455638,-1.0670978399123172,-0.2067936485059295,1.366141105004659,0.3949500495407011,0.7808342855964149,-0.5683791926436955,-0.4146301612421786,-0.4130608857446953,0,0,0,1,0,0,0,-0.1851511451617691
TX001503,AC00341,03-11-2023 16:50,Debit,Columbus,D000556,141.241.241.128,M024,Online,Retired,-1.3125099045130069,1.0302090621398854,-0.6239230650293708,-0.2067936485059295,-0.2025306035370015,-0.4924511351160437,-0.8546207383765094,1.8848313433029773,-1.1927780619073654,-0.5414311229242473,0,1,0,1,0,1,0,-0.8119701163832785
TX001504,AC00400,04-12-2023 18:06,Debit,El Paso,D000647,21.190.11.223,M056,Branch,Retired,-0.7886009229164842,0.5804842589952534,0.7627851015398482,-0.2067936485059295,0.3020351047443627,-0.4924511351160437,0.2356826109387734,0.4129050217349737,-0.803704111574772,-0.531365861870106,0,1,1,0,0,1,0,-2.0656080588262973
TX001505,AC00301,20-04-2023 16:34,Credit,Miami,D000573,156.96.135.18,M064,Branch,Student,-1.6055220057564756,-1.330846154369433,0.0336911170550011,-0.2067936485059295,-1.242329945831114,-0.0487505427876713,1.8711376349116973,-0.0777370854543609,0.5580547145893046,-0.2359911870539912,0,0,1,0,0,0,1,0.7550773116704964
TX001506,AC00249,07-08-2023 16:15,Credit,Jacksonville,D000254,98.255.160.110,M034,ATM,Retired,-0.0490670531451293,1.8734430680360703,-0.1092684877459493,-0.2067936485059295,0.0679322462059196,-0.4924511351160437,-0.8546207383765094,-0.0777370854543609,-0.9982410867410686,-0.4529950871655075,0,0,0,0,0,1,0,0.1282583404489869
TX001507,AC00239,29-09-2023 16:53,Debit,Kansas City,D000350,184.185.209.72,M001,Branch,Doctor,0.4019694014983626,1.0864246625329643,0.8485608644204186,1.4528410002061958,-0.9692441307823484,-0.4924511351160437,-0.8546207383765094,0.9035471289243084,1.1416656400881946,0.2016856989979767,0,1,1,0,0,0,0,0.2849630832543643
TX001508,AC00419,11-08-2023 18:42,Credit,Charlotte,D000498,41.82.55.163,M071,Branch,Doctor,0.4211212892164522,0.4680530582090954,-0.1521563691862344,-0.2067936485059295,0.3211496759614408,-1.3798523197727883,0.2356826109387734,0.9035471289243084,0.1689807642567112,-0.3939449530546925,0,0,1,0,0,0,0,1.3818962828920058
TX001509,AC00435,16-01-2023 18:03,Debit,Nashville,D000039,110.247.153.70,M057,ATM,Student,-0.7021186572327769,-1.274630553976354,1.9779417423479269,-0.2067936485059295,-0.8397598972432931,-1.823552912101161,0.7808342855964149,-0.5683791926436955,0.1689807642567112,-0.4165829609209914,0,1,0,0,0,0,1,-0.6552653735779012
TX001510,AC00012,26-12-2023 16:08,Debit,Baltimore,D000256,65.164.3.100,M018,ATM,Retired,0.4853008539717823,0.4680530582090954,-1.1242816818326973,-0.2067936485059295,-0.2942856733658887,-0.0487505427876713,0.2356826109387734,-0.5683791926436955,0.1689807642567112,-0.266953380935695,0,1,0,0,0,1,0,-1.2820843447994106
TX001511,AC00438,28-07-2023 18:42,Debit,Houston,D000219,218.54.207.160,M098,Branch,Engineer,-0.1880571852210334,-0.6562589496524849,-0.5381473021488006,-0.2067936485059295,1.248423037436787,0.8386506418690736,-0.3094690637188679,0.4129050217349737,-0.803704111574772,-0.5180691977601407,0,1,1,0,1,0,0,0.598372568865119
TX001512,AC00345,08-05-2023 16:37,Debit,Phoenix,D000136,7.105.184.86,M075,Branch,Retired,0.4294981170918988,1.1988558633191224,-0.681106906949751,-0.2067936485059295,-0.1377410528885312,1.282351234197446,-0.8546207383765094,-0.0777370854543609,-1.387315037073662,-0.3235346988952219,0,1,1,0,0,1,0,-0.6552653735779012
TX001513,AC00026,12-10-2023 16:58,Credit,Albuquerque,D000380,78.69.172.205,M071,Online,Doctor,-0.1182433516511393,1.1426402629260437,1.2202558369028895,-0.2067936485059295,0.6009300779247322,-0.0487505427876713,0.7808342855964149,-0.0777370854543609,0.1689807642567112,-0.4931099463567284,0,0,0,1,0,0,0,-2.849131772853184
TX001514,AC00416,30-10-2023 17:07,Debit,Detroit,D000531,210.228.226.64,M064,Branch,Engineer,0.1861659052268922,-0.7124745500455638,1.3918073626640302,-0.2067936485059295,0.3289570360360219,-0.4924511351160437,1.8711376349116973,-1.0590212998330302,0.5580547145893046,-0.4386054835284301,0,1,1,0,1,0,0,0.598372568865119
TX001515,AC00272,28-08-2023 16:00,Debit,Miami,D000256,188.225.207.71,M021,Online,Engineer,-0.7081079000684765,0.2431906566367793,0.348202247617092,3.1124756489183207,0.3155576062331446,0.8386506418690736,0.2356826109387734,-0.0777370854543609,-0.220093186075882,-0.5274062114371637,0,1,0,1,1,0,0,0.7550773116704964
TX001516,AC00468,27-03-2023 16:56,Debit,Indianapolis,D000225,133.63.96.21,M091,ATM,Doctor,-0.0005466289337899,-0.8249057508317219,-0.023492724865379,-0.2067936485059295,0.2359968892826507,-0.9361517274444162,0.2356826109387734,1.8848313433029773,0.9471286649218978,-0.4593841777484938,0,1,0,0,0,0,0,-0.1851511451617691
TX001517,AC00040,18-12-2023 17:22,Debit,Raleigh,D000244,81.102.230.41,M009,ATM,Engineer,1.4189255846869535,0.4680530582090954,-1.2529453261535526,-0.2067936485059295,-1.114950750919721,-0.4924511351160437,0.2356826109387734,-0.0777370854543609,0.7525916897556012,2.755747361776448,1,1,0,0,1,0,0,-0.0284464023563903
TX001518,AC00302,10-05-2023 17:05,Debit,Philadelphia,D000548,219.193.239.152,M065,ATM,Engineer,1.1969566261720572,0.5804842589952534,0.005099196094811,-0.2067936485059295,1.2081427002375522,-0.9361517274444162,2.416289309569339,-0.5683791926436955,1.3362026152544912,-0.2778958849823552,0,1,0,0,1,0,0,1.2251915400866285
TX001519,AC00271,27-07-2023 17:30,Debit,Columbus,D000536,133.67.250.163,M052,ATM,Engineer,0.1833773452891332,0.0183282550644632,-1.4673847333549783,-0.2067936485059295,-0.3532985467572057,-0.4924511351160437,-0.3094690637188679,-0.0777370854543609,0.1689807642567112,-0.3462585166946426,0,1,0,0,1,0,0,-0.8119701163832785
TX001520,AC00495,12-09-2023 16:32,Debit,Miami,D000429,116.237.223.50,M042,Branch,Student,-0.4837542406460283,-0.9935525520109588,1.1916639159426996,-0.2067936485059295,-1.1454520170764424,0.8386506418690736,-0.8546207383765094,-0.5683791926436955,0.5580547145893046,-0.0192198929252046,0,1,1,0,0,0,1,0.7550773116704964
TX001521,AC00246,15-05-2023 16:13,Debit,Boston,D000184,32.240.176.64,M003,ATM,Retired,-0.508809925799652,1.5361494656775965,-0.4809634602284204,-0.2067936485059295,0.3258366559996457,-0.4924511351160437,0.2356826109387734,-0.5683791926436955,-0.0255562109095853,-0.5151308782712315,0,1,0,0,0,1,0,0.2849630832543643
TX001522,AC00139,26-07-2023 17:56,Credit,San Diego,D000568,32.240.176.64,M074,Branch,Retired,0.3568986980166411,0.6929154597814113,1.6205427303455509,-0.2067936485059295,-0.2442442130783351,0.8386506418690736,-1.944924087691792,-0.5683791926436955,0.1689807642567112,-0.3220029723328567,0,0,1,0,0,1,0,-0.0284464023563903
TX001523,AC00298,23-05-2023 16:44,Credit,Fort Worth,D000333,198.166.198.233,M061,Online,Doctor,-0.6410582612810591,0.3556218574229373,1.1630719949825097,-0.2067936485059295,1.5295418439842925,0.3949500495407011,-0.3094690637188679,-0.0777370854543609,-0.4146301612421786,-0.5445970420410576,0,0,0,1,0,0,0,1.6953057685027606
TX001524,AC00246,13-02-2023 17:48,Debit,Miami,D000115,21.28.32.1,M098,Online,Doctor,-2.959885384557375,1.3675026644983594,0.3767941685772821,-0.2067936485059295,1.2570765153519632,-0.4924511351160437,-0.8546207383765094,-0.5683791926436955,-0.803704111574772,-0.5715745242865846,0,1,0,1,0,0,0,0.7550773116704964
TX001525,AC00323,13-11-2023 17:43,Credit,Seattle,D000349,139.23.212.102,M038,Online,Student,-1.0997860916601343,-1.049768152404038,1.8778700189872617,-0.2067936485059295,-0.8897603336355452,-0.9361517274444162,-1.944924087691792,1.8848313433029773,0.9471286649218978,-0.4655531307266559,0,0,0,1,0,0,1,0.2849630832543643
TX001526,AC00310,28-04-2023 16:32,Debit,El Paso,D000560,7.146.35.122,M069,ATM,Student,1.0179751464303557,-0.93733695161788,0.1766507218559515,-0.2067936485059295,-1.2119107274649956,0.3949500495407011,1.8711376349116973,-0.0777370854543609,-2.165462937738849,3.206843714899557,0,1,0,0,0,0,1,-2.0656080588262973
TX001527,AC00083,22-08-2023 16:34,Debit,Boston,D000208,3.11.254.2,M063,Online,Student,0.2257697265979731,-1.49949295554867,0.1337628404156664,-0.2067936485059295,-1.1758276475538032,-0.0487505427876713,-0.8546207383765094,-1.0590212998330302,-0.9982410867410686,0.8723491501078902,0,1,0,1,0,0,1,0.2849630832543643
TX001528,AC00222,04-09-2023 17:36,Debit,Louisville,D000084,219.98.242.240,M015,ATM,Retired,-0.7921114801426512,0.5804842589952534,-0.7525867093502262,-0.2067936485059295,0.6194600586337629,-0.9361517274444162,-0.8546207383765094,1.8848313433029773,1.1416656400881946,-0.5383413791515387,0,1,0,0,0,1,0,-1.2820843447994106
TX001529,AC00459,26-12-2023 17:40,Debit,Jacksonville,D000530,110.235.207.187,M056,Online,Doctor,-0.3436974973697095,0.9739934617468065,-1.009913997991937,-0.2067936485059295,1.480267017740187,0.3949500495407011,0.2356826109387734,-1.0590212998330302,-0.803704111574772,-0.5313457006284078,0,1,0,1,0,0,0,0.1282583404489869
TX001530,AC00091,20-03-2023 16:48,Debit,San Francisco,D000385,84.237.126.96,M013,ATM,Retired,1.3855796270056688,0.8053466605675694,0.4768658919379474,-0.2067936485059295,0.5103134211904636,-1.3798523197727883,-1.399772413034151,-0.5683791926436955,1.3362026152544912,-0.0721677898405431,1,1,0,0,0,1,0,-0.3418558879671464
TX001531,AC00122,22-02-2023 17:33,Credit,Fort Worth,D000670,86.83.61.143,M055,Branch,Retired,1.0474903258641963,0.9177778613537274,-1.1814655237530776,-0.2067936485059295,0.5622342886815207,-0.0487505427876713,1.8711376349116973,-0.5683791926436955,-0.6091671364084753,-0.2437402331437217,0,0,1,0,0,1,0,1.6953057685027606
TX001532,AC00432,16-03-2023 17:00,Debit,Baltimore,D000552,194.174.252.1,M061,Branch,Student,-1.514585996817844,-1.387061754762512,-1.4387928123947882,3.1124756489183207,-1.2215692908150606,0.3949500495407011,-1.399772413034151,-1.0590212998330302,-0.4146301612421786,-0.2804418997543418,0,1,1,0,0,0,1,-1.2820843447994106
TX001533,AC00218,05-01-2023 16:56,Debit,San Francisco,D000560,50.202.8.53,M026,Branch,Engineer,-0.0001158249738559,0.8615622609606484,1.134480074022319,-0.2067936485059295,-0.7255827046386383,0.3949500495407011,1.8711376349116973,-0.5683791926436955,3.6706463172500494,-0.2792860844905719,0,1,1,0,1,0,0,-0.3418558879671464
TX001534,AC00294,19-09-2023 17:23,Debit,San Antonio,D000172,214.125.131.88,M031,Branch,Student,0.5742392107569037,-1.274630553976354,0.0479870775350961,-0.2067936485059295,-0.8194376851082751,-0.9361517274444162,0.7808342855964149,-0.5683791926436955,-1.387315037073662,0.10072513888274,0,1,1,0,0,0,1,-0.0284464023563903
TX001535,AC00407,24-04-2023 16:47,Debit,Washington,D000559,216.79.134.201,M033,Online,Student,1.3359872303066145,-1.274630553976354,2.406820556750778,-0.2067936485059295,-1.1823324989525592,0.3949500495407011,-0.8546207383765094,-1.0590212998330302,0.1689807642567112,3.5309349816804865,0,1,0,1,0,0,1,-1.7521985732155427
TX001536,AC00480,16-02-2023 16:23,Debit,Memphis,D000456,221.169.49.152,M055,Branch,Engineer,0.4422122351147436,-0.4313965480801688,-0.9098422746312717,-0.2067936485059295,-0.9992890061038404,2.169752418854191,-0.3094690637188679,0.9035471289243084,-0.6091671364084753,0.3072372786089179,0,1,1,0,1,0,0,0.598372568865119
TX001537,AC00367,31-08-2023 17:43,Debit,Fresno,D000176,200.164.13.160,M047,ATM,Student,-1.4457257599788325,-1.49949295554867,1.7635023351465011,-0.2067936485059295,-1.0366899786515955,0.3949500495407011,-0.8546207383765094,-0.0777370854543609,0.3635177394230079,-0.4661278005878275,0,1,0,0,0,0,1,0.1282583404489869
TX001538,AC00324,03-03-2023 17:08,Debit,El Paso,D000599,97.4.209.133,M008,ATM,Student,0.1663658465209106,-1.330846154369433,-0.6525149859895609,-0.2067936485059295,-1.2631264967555569,-0.4924511351160437,0.7808342855964149,-0.5683791926436955,-0.9982410867410686,2.46973266167101,0,1,0,0,0,0,1,-2.0656080588262973
TX001539,AC00253,29-11-2023 17:43,Debit,Chicago,D000293,164.75.163.220,M018,ATM,Retired,-1.720954184287807,1.5361494656775965,0.7341931805796582,-0.2067936485059295,0.5208411783222306,-0.0487505427876713,-0.8546207383765094,0.4129050217349737,0.1689807642567112,-0.5616203295087828,0,1,0,0,0,1,0,0.1282583404489869
