TransactionID,AccountID,reconstruction_mse,reconstruction_mae,split
TX002254,AC00236,0.51304764,0.49365184,val
TX001133,AC00236,0.17614727,0.31421795,train
TX000950,AC00236,0.30969962,0.43117303,train
TX000925,AC00237,0.24819888,0.35903388,train
TX000724,AC00237,0.22593853,0.34088072,train
TX001852,AC00237,0.17835407,0.32200465,val
TX002030,AC00237,0.3532819,0.4915799,train
TX000199,AC00237,0.13805237,0.2894848,train
TX002356,AC00238,0.25843322,0.39029026,train
TX001931,AC00239,0.25234798,0.39222842,train
TX000992,AC00239,0.27943662,0.39842722,val
TX002100,AC00239,0.33160573,0.36173108,train
TX001507,AC00239,0.18557349,0.34157893,val
TX000076,AC00239,0.24099573,0.38314876,train
TX000568,AC00240,0.31059274,0.41015014,train
TX000696,AC00240,0.47793502,0.47569218,train
TX000845,AC00241,0.14837387,0.30501026,train
TX000025,AC00241,0.2097926,0.3158176,train
TX002397,AC00241,0.3939884,0.427882,train
TX001142,AC00241,0.2443463,0.36378753,train
TX001466,AC00241,0.21001577,0.32799098,val
TX001587,AC00241,0.265378,0.33770743,train
TX001666,AC00241,0.40497038,0.53393537,train
TX002136,AC00241,0.30936074,0.42073125,train
TX002045,AC00241,0.37312165,0.44713935,val
TX000019,AC00242,0.21838273,0.26767063,train
TX000684,AC00242,0.25459448,0.37465978,train
TX000066,AC00242,0.16527623,0.33113614,train
TX001582,AC00242,0.20710634,0.3603961,val
TX002453,AC00242,0.37051475,0.4821523,val
TX001383,AC00242,0.30921948,0.4016663,train
TX002127,AC00242,0.28112257,0.41697577,train
TX000612,AC00242,0.25186577,0.40496787,train
TX000152,AC00242,0.4425924,0.4795635,train
TX002311,AC00243,0.50030226,0.38450354,train
TX001160,AC00243,0.12622257,0.26734844,train
TX001922,AC00243,0.14241853,0.27654895,train
TX000951,AC00243,0.15284666,0.28708225,train
TX000729,AC00244,0.21606047,0.35610217,train
TX001701,AC00244,0.21877809,0.35453528,val
TX001950,AC00244,0.2990581,0.44409242,train
TX001239,AC00244,0.42700577,0.45042077,train
TX001700,AC00244,0.10201668,0.258957,train
TX001116,AC00245,0.1203746,0.22549058,val
TX001445,AC00245,0.13369508,0.27750275,train
TX002431,AC00245,0.24097994,0.35076058,train
TX001558,AC00245,0.5460131,0.431835,train
TX001986,AC00245,0.23694225,0.35105938,train
TX002003,AC00245,0.3220921,0.38798752,val
TX001524,AC00246,0.12303627,0.2490082,train
TX001521,AC00246,0.22529379,0.3768573,train
TX001726,AC00246,0.23016958,0.35805303,val
TX001043,AC00246,0.71147925,0.53630686,train
TX001023,AC00246,0.39123502,0.4836857,train
TX000964,AC00247,0.11330684,0.21174014,train
TX001011,AC00247,0.36987513,0.45127097,train
TX000173,AC00247,0.20085691,0.3383686,train
TX001680,AC00247,0.1899847,0.35028318,train
TX000985,AC00247,0.22186047,0.33909112,val
TX001572,AC00247,0.29833648,0.43393525,train
TX001261,AC00247,0.37596378,0.44399875,train
TX000324,AC00248,0.17422491,0.2719337,val
TX001068,AC00248,0.20791551,0.35387155,train
TX002012,AC00248,0.2645266,0.41573885,train
TX002219,AC00248,0.2288075,0.35639638,val
TX001075,AC00248,0.13970195,0.29034862,train
TX002119,AC00248,0.36632976,0.41505793,val
TX001957,AC00248,0.18165112,0.33262196,train
TX000211,AC00249,0.2979371,0.39026108,train
TX001506,AC00249,0.29045048,0.36222658,train
TX001071,AC00249,0.21944888,0.36464247,train
TX001201,AC00249,0.2129087,0.3499351,train
TX000829,AC00249,0.2595077,0.4203945,train
TX001334,AC00250,0.20837402,0.34647545,train
TX001472,AC00250,0.20786561,0.30394182,train
TX002098,AC00251,0.25999206,0.41338602,train
TX002239,AC00251,1.37272,0.77933484,val
TX002467,AC00251,0.80819935,0.6717125,train
TX000391,AC00251,0.8622297,0.63852304,train
TX002015,AC00252,0.2025011,0.34987417,train
TX002243,AC00252,0.43029842,0.44938734,train
TX000731,AC00253,0.24239491,0.39605778,train
TX001882,AC00253,0.36932522,0.4317805,val
TX000874,AC00253,0.6806611,0.5987183,train
TX002288,AC00253,0.56830364,0.51815724,train
TX000249,AC00253,0.385698,0.4944871,train
TX001539,AC00253,0.4378514,0.4927177,val
TX000934,AC00254,0.20493373,0.28820226,train
TX001586,AC00254,0.41414228,0.49254936,train
TX001112,AC00254,0.191846,0.33751234,train
TX001150,AC00254,0.3593832,0.4442482,val
TX001449,AC00254,0.3885185,0.49034142,train
TX001246,AC00254,0.18979777,0.34018266,train
TX002309,AC00255,0.21022849,0.34985915,train
TX001839,AC00255,0.4155487,0.36131793,train
TX001007,AC00255,0.11375637,0.26156703,train
TX000490,AC00256,0.15823577,0.27379367,train
TX002079,AC00256,0.15059966,0.31290254,train
TX001982,AC00256,0.61603403,0.4729449,val
TX000550,AC00257,0.15082985,0.27545133,train
TX000748,AC00257,0.15203403,0.31966084,train
TX001627,AC00257,0.17105769,0.3193154,train
TX001606,AC00257,0.2981232,0.44696352,train
TX002187,AC00257,0.24133511,0.3940458,train
TX000163,AC00257,0.2185642,0.34993386,train
TX001430,AC00257,0.16102496,0.30690825,train
TX001453,AC00257,0.31737643,0.3904206,train
TX001013,AC00257,0.44469905,0.5004244,val
TX002420,AC00257,0.3516882,0.4191908,val
TX000661,AC00257,0.25519395,0.40237552,train
TX000188,AC00258,0.22916444,0.37827244,train
TX001875,AC00258,0.25978202,0.34149814,train
TX002507,AC00258,0.2274658,0.37476414,train
TX001144,AC00258,0.19997416,0.33024818,train
TX000256,AC00258,0.11395382,0.26432025,train
TX001032,AC00258,0.40054712,0.41237268,train
TX001605,AC00258,0.46179348,0.54930896,val
TX001323,AC00259,0.15882942,0.32597312,train
TX001612,AC00259,0.21855268,0.3444914,train
TX001761,AC00259,0.23000807,0.29946512,train
TX000246,AC00260,0.1385975,0.26360497,val
TX001268,AC00260,0.45362264,0.47289976,val
TX002373,AC00260,0.3156414,0.4102194,train
TX001976,AC00260,0.19869854,0.34357494,val
TX000357,AC00261,0.2009315,0.295238,train
TX001725,AC00261,0.2745705,0.3929325,train
TX002095,AC00261,0.2922795,0.43636584,train
TX001419,AC00261,0.28004953,0.4123066,train
TX001288,AC00261,0.27929944,0.3606986,train
TX001641,AC00261,0.30725837,0.41899416,train
TX002000,AC00261,0.40511248,0.48454532,train
TX001384,AC00261,0.3423938,0.4368646,train
TX002370,AC00262,0.28785947,0.43265036,train
TX000794,AC00262,0.6035343,0.5464353,train
TX000424,AC00262,0.37536427,0.44916478,val
TX001130,AC00262,0.6373777,0.54907626,train
TX000642,AC00262,0.23398918,0.34782007,train
TX001793,AC00263,0.16586162,0.2663157,val
TX000272,AC00263,0.29093254,0.38938838,val
TX001202,AC00263,0.31631166,0.3947546,train
TX000867,AC00263,0.18817583,0.29297036,train
TX002046,AC00263,0.19278723,0.33589306,train
TX000374,AC00264,0.26853007,0.34326953,train
TX001319,AC00264,0.18701877,0.33190894,train
TX000908,AC00264,0.23293081,0.35239556,val
TX000455,AC00264,0.41903132,0.40530446,val
TX000329,AC00264,0.14286341,0.28661424,val
TX000014,AC00264,0.19790009,0.36372584,train
TX000530,AC00265,0.17357658,0.317301,train
TX000101,AC00265,0.36495972,0.45616627,train
TX000888,AC00265,0.51308346,0.49490568,train
TX001844,AC00265,0.275934,0.400659,train
TX001752,AC00265,0.16708097,0.31224278,val
TX000394,AC00265,0.2546488,0.38655666,train
TX000193,AC00265,0.20174195,0.3496238,train
TX000075,AC00265,0.26799557,0.41456214,train
TX002491,AC00265,0.236678,0.38433373,val
TX000510,AC00266,0.19627209,0.30693746,train
TX001278,AC00266,0.14908926,0.29599038,train
TX001443,AC00266,0.4864827,0.44368508,train
TX001463,AC00266,0.24767469,0.39038172,val
TX001374,AC00267,0.1780704,0.26729056,train
TX000425,AC00267,0.2382453,0.3850767,train
TX001769,AC00267,0.20271164,0.37426236,train
TX002060,AC00267,0.46655807,0.492127,train
TX001208,AC00267,0.23014508,0.3613537,train
TX001176,AC00267,0.30960515,0.3561927,train
TX001209,AC00267,0.19404818,0.34805512,train
TX000036,AC00267,0.26648408,0.38666165,val
TX002410,AC00267,0.23760064,0.37542439,train
TX002176,AC00267,0.2480538,0.3897472,train
TX001451,AC00268,0.20871072,0.30298242,train
TX001367,AC00268,0.17005596,0.3385099,val
TX000172,AC00268,0.1776347,0.31917474,train
TX002273,AC00268,0.72778136,0.5502414,train
TX000370,AC00269,0.2009984,0.32516596,train
TX002445,AC00269,0.18459117,0.33852807,train
TX001930,AC00269,0.27194634,0.3642932,train
TX001621,AC00270,0.4532759,0.5342322,train
TX000016,AC00270,0.29197773,0.4336586,train
TX001113,AC00271,0.11837727,0.2263039,train
TX000453,AC00271,0.18974885,0.319648,train
TX001519,AC00271,0.15015352,0.29801244,train
TX000057,AC00271,0.43799695,0.52713877,train
TX001101,AC00271,0.23170355,0.36026987,train
TX000138,AC00272,0.24581432,0.38275316,train
TX000917,AC00272,0.41621643,0.45111698,val
TX000805,AC00272,0.2736868,0.3977318,train
TX001960,AC00272,0.3203654,0.4312831,train
TX000296,AC00272,0.24767844,0.3387163,train
TX001515,AC00272,0.26456672,0.36191165,val
TX000365,AC00272,0.24671291,0.3675726,train
TX002178,AC00272,0.22608785,0.36713317,train
TX001610,AC00273,0.25315621,0.4030745,train
TX000178,AC00273,6.7077365,1.518356,val
TX000444,AC00273,2.2558868,0.86750704,val
TX002227,AC00273,0.7057181,0.5995216,train
TX002133,AC00274,0.21684574,0.35056573,train
TX001795,AC00274,0.1582204,0.29294592,train
TX000418,AC00274,0.3642186,0.44333974,val
TX000598,AC00274,0.299132,0.31653026,train
TX001805,AC00274,0.20379846,0.33438864,val
TX001292,AC00275,0.3203791,0.43692175,train
TX002473,AC00275,0.19074658,0.31746438,val
TX001437,AC00275,0.1425748,0.27589256,train
TX001223,AC00275,0.21521445,0.351684,val
TX000159,AC00275,0.18052997,0.34290814,train
TX001298,AC00275,0.13598904,0.29253986,train
TX002480,AC00275,0.24200666,0.35600427,train
TX000635,AC00275,0.2768887,0.36425096,train
TX001954,AC00275,0.28513163,0.38990802,train
TX002479,AC00276,0.24878035,0.3669954,train
TX000648,AC00276,0.2061436,0.3204563,val
TX002180,AC00276,0.2456235,0.3809256,val
TX001050,AC00276,0.14317086,0.29284433,train
TX001962,AC00276,0.12822916,0.28468305,val
TX002234,AC00277,0.27827424,0.3312097,val
TX001493,AC00277,0.24654254,0.3585415,train
TX000699,AC00277,0.3675202,0.4279338,train
TX001989,AC00278,0.2475926,0.39220607,train
TX000890,AC00278,0.2559145,0.3729219,train
TX000986,AC00278,0.35898346,0.45169917,train
TX000801,AC00279,0.24085946,0.371998,val
TX000150,AC00279,0.26631227,0.3503013,train
TX002465,AC00279,0.16939534,0.3147513,val
TX002263,AC00279,0.44225058,0.463496,train
TX002494,AC00279,0.3506279,0.46795696,train
TX000389,AC00279,0.18666129,0.31598014,train
TX001129,AC00279,0.1733992,0.33373946,val
TX001652,AC00279,0.24504888,0.35958397,train
TX000725,AC00279,0.28104547,0.4187642,val
TX001907,AC00280,0.20155144,0.27832898,train
TX000920,AC00280,0.5494883,0.42513797,train
TX000970,AC00280,0.29190183,0.4066873,train
TX001357,AC00280,0.17127416,0.29297522,train
TX000445,AC00280,0.1841998,0.32833743,train
TX000983,AC00281,0.20704211,0.35088515,train
TX001829,AC00281,0.40579936,0.4456125,train
TX001156,AC00281,0.1532308,0.30913967,train
TX002104,AC00281,0.18987207,0.32406846,train
TX002355,AC00282,0.23949416,0.38474557,val
TX000751,AC00282,0.27210554,0.35093603,val
TX000073,AC00282,0.538049,0.53753996,train
TX000117,AC00282,0.3188184,0.42983466,train
TX000959,AC00282,0.27543202,0.382093,train
TX000047,AC00282,0.2759548,0.42298552,train
TX001711,AC00283,0.2816572,0.33804828,train
TX000502,AC00284,0.1615891,0.31194568,train
TX002151,AC00284,0.23735228,0.31127053,train
TX001040,AC00284,0.27105737,0.42177013,train
TX000137,AC00284,0.22070996,0.37034556,train
TX000292,AC00284,0.25622436,0.38947728,train
TX000126,AC00284,0.42473653,0.4443815,train
TX002469,AC00284,0.21551037,0.3854317,train
TX001933,AC00284,0.29783243,0.4172374,train
TX000433,AC00285,0.117382266,0.23828942,train
TX000020,AC00285,0.2916767,0.41612336,train
TX000400,AC00285,0.31428096,0.43166646,train
TX001675,AC00285,0.262965,0.3790388,train
TX000312,AC00285,0.19936287,0.35089836,train
TX001878,AC00285,0.24351364,0.39008656,train
TX001247,AC00285,0.22624454,0.36036298,train
TX000325,AC00286,0.13434239,0.277515,train
TX000676,AC00286,0.16930375,0.31729382,train
TX001091,AC00286,0.31198636,0.39916238,train
TX001554,AC00286,0.24373975,0.38030797,train
TX001141,AC00286,0.30039975,0.44723412,train
TX002016,AC00286,0.3372027,0.42979103,train
TX000691,AC00287,0.19879417,0.32832244,train
TX001730,AC00287,0.40577486,0.4478552,train
TX000739,AC00288,0.30190647,0.39602184,train
TX002314,AC00288,0.63409895,0.4885208,val
TX001856,AC00288,0.50143087,0.5234286,train
TX001717,AC00289,0.21129878,0.3604467,train
TX001825,AC00289,0.1894574,0.3144417,train
TX001663,AC00289,0.23418538,0.3779782,train
TX001914,AC00290,0.06357481,0.16829194,train
TX000458,AC00290,0.36753294,0.42585465,train
TX002216,AC00290,0.21242136,0.35584322,train
TX000624,AC00290,0.426507,0.52513224,train
TX001543,AC00291,0.30453816,0.3326409,train
TX000032,AC00291,0.21170236,0.3319456,train
TX002019,AC00291,0.22249682,0.32281256,val
TX001221,AC00291,0.21193446,0.3391523,val
TX001039,AC00291,0.11333672,0.25755736,train
TX002228,AC00291,0.3523372,0.48271984,val
TX001643,AC00291,0.25806195,0.39041698,train
TX002242,AC00292,0.22745624,0.33892736,val
TX001656,AC00292,0.26986316,0.38892198,val
TX000403,AC00292,0.29731658,0.40466732,train
TX001386,AC00292,0.18708026,0.33728006,train
TX000938,AC00292,0.30634996,0.3384976,train
TX000813,AC00292,0.23182005,0.32448387,train
TX002056,AC00292,0.22425881,0.32588425,train
TX000767,AC00293,0.18884459,0.2818045,train
TX000398,AC00293,0.37294492,0.4465212,train
TX001499,AC00293,0.2682389,0.38862762,val
TX001967,AC00293,0.43763393,0.43254876,train
TX001978,AC00294,0.31498298,0.42249033,val
TX001703,AC00294,0.26098365,0.36257362,train
TX001739,AC00294,0.19460282,0.32649383,train
TX001534,AC00294,0.21049829,0.3319973,train
TX000525,AC00295,0.26497266,0.3335479,train
TX000705,AC00295,0.28171548,0.40191278,train
TX000121,AC00295,0.25843087,0.38118723,train
TX001098,AC00295,0.22053267,0.31966883,train
TX000953,AC00295,0.17939481,0.31216672,train
TX002272,AC00295,0.36212006,0.49631816,val
TX001667,AC00296,0.23094036,0.3786648,train
TX000630,AC00296,0.40153354,0.46077117,train
TX000049,AC00296,0.25262824,0.36651525,val
TX000579,AC00296,0.35317364,0.4419122,train
TX001595,AC00297,0.14712931,0.29907638,train
TX001421,AC00297,0.19128774,0.31627578,train
TX001000,AC00297,0.33143395,0.3754067,train
TX002333,AC00297,0.120406546,0.2911534,train
TX000965,AC00297,0.20682982,0.34118158,train
TX002508,AC00297,0.47110185,0.53058857,train
TX001279,AC00297,0.16649388,0.3208876,train
TX002161,AC00297,0.1786854,0.3196974,train
TX000712,AC00297,0.21770296,0.35075897,train
TX000787,AC00297,0.3604982,0.40325642,train
TX002438,AC00298,0.22208288,0.2819913,train
TX001523,AC00298,0.18115284,0.3286597,val
TX000174,AC00298,0.17379323,0.31720188,train
TX001321,AC00298,0.16102108,0.30978957,val
TX000569,AC00298,0.28515837,0.38252693,val
TX002240,AC00298,0.21137057,0.3229837,train
TX000857,AC00298,0.28463653,0.4199577,train
TX001277,AC00299,0.15931717,0.25737807,train
TX001946,AC00299,0.4146141,0.42444527,train
TX000340,AC00299,0.30378225,0.4072063,train
TX000233,AC00299,0.31589678,0.41870764,train
TX000310,AC00300,0.30137357,0.3975379,val
TX002388,AC00300,0.24155486,0.3605776,train
TX000322,AC00300,0.20587286,0.32849574,train
TX001847,AC00300,0.18803522,0.33067268,val
TX000468,AC00300,0.46205628,0.5032016,train
TX001958,AC00301,0.40860152,0.4313217,train
TX001848,AC00301,0.39806825,0.50089055,train
TX001505,AC00301,0.68034136,0.5275728,train
TX000416,AC00301,0.51381767,0.44321835,train
TX000213,AC00301,0.26156735,0.3821195,val
TX000562,AC00301,0.47325027,0.5067934,train
TX001518,AC00302,0.22520506,0.33383986,val
TX000855,AC00302,0.31254673,0.36822456,train
TX001762,AC00302,0.2393227,0.3455392,train
TX002475,AC00302,0.20743787,0.39323533,train
TX001985,AC00303,0.41618022,0.49396163,val
TX001200,AC00303,0.21407354,0.36993262,train
TX000153,AC00303,0.77959716,0.5677533,train
TX000087,AC00303,0.37248272,0.46976972,train
TX001647,AC00303,0.27300984,0.40001264,train
TX002429,AC00303,0.4570801,0.53918606,train
TX000877,AC00304,0.26415357,0.37182194,train
TX001742,AC00304,0.22667333,0.35333398,train
TX002334,AC00304,0.19696759,0.33522022,train
TX000799,AC00304,0.14997748,0.29760242,train
TX001382,AC00304,0.18018411,0.31705037,train
TX001300,AC00304,0.22491811,0.3582739,train
TX001853,AC00304,0.15905428,0.31113833,val
TX000973,AC00304,0.19512013,0.30658442,train
TX002130,AC00304,0.39856383,0.4972416,train
TX000251,AC00304,0.25895953,0.40055877,train
TX001335,AC00304,0.3434354,0.4144936,train
TX001706,AC00305,0.21737884,0.28557858,val
TX000484,AC00305,0.19993193,0.3484847,train
TX001365,AC00305,0.30764702,0.41362813,val
TX001846,AC00305,0.22726415,0.3555178,val
TX001619,AC00305,0.4462143,0.44691306,train
TX001748,AC00305,0.27955142,0.4322619,train
TX002423,AC00306,0.19133416,0.29037452,train
TX000305,AC00306,0.158288,0.30508575,train
TX000399,AC00306,0.10020413,0.2389484,train
TX002426,AC00306,0.16977791,0.32067752,train
TX001131,AC00306,0.14084193,0.29368046,train
TX000481,AC00306,0.36182413,0.42980585,train
TX000260,AC00307,0.45284444,0.5107113,train
TX000834,AC00307,0.32829326,0.40883988,train
TX000456,AC00307,0.2811294,0.3703342,train
TX002398,AC00308,0.23857899,0.37103143,train
TX002399,AC00308,0.5251831,0.39612082,train
TX001164,AC00309,0.19089234,0.29750377,train
TX001552,AC00310,0.19915892,0.31679517,train
TX002067,AC00310,0.19655947,0.319094,train
TX001526,AC00310,0.3255895,0.42786556,train
TX001103,AC00310,0.3656312,0.45936677,train
TX001042,AC00310,0.35009912,0.43604332,train
TX000092,AC00310,0.39871407,0.40804845,train
TX000318,AC00310,0.16595726,0.32562926,train
TX001408,AC00311,0.20542721,0.352563,train
TX002489,AC00311,0.25355968,0.31405902,val
TX000123,AC00311,0.21032074,0.38945058,val
TX001990,AC00311,0.23738703,0.30910236,train
TX000538,AC00311,0.19793072,0.34896597,train
TX001008,AC00311,0.17955408,0.31453505,val
TX000683,AC00312,0.21190202,0.26301435,train
TX001354,AC00312,1.3079612,0.7519878,val
TX000606,AC00312,1.0007038,0.7146452,train
TX002459,AC00312,0.6850434,0.6010869,train
TX000030,AC00313,0.16073465,0.25241297,train
TX001690,AC00313,0.4472614,0.5374269,train
TX000526,AC00313,3.1585567,0.9914282,train
TX001812,AC00314,0.11661357,0.23488665,train
TX002257,AC00314,0.16162539,0.29469615,train
TX000542,AC00314,0.23007557,0.3699306,train
TX000226,AC00314,0.7284751,0.40060005,train
TX002458,AC00315,0.17308775,0.27566415,val
TX001390,AC00315,0.5913723,0.60109484,train
TX002332,AC00315,0.26003936,0.3564613,train
TX002241,AC00315,0.1721977,0.31489232,train
TX001401,AC00315,0.13718034,0.26024932,train
TX001369,AC00316,0.2847423,0.40627554,train
TX000330,AC00316,0.1078525,0.25465354,val
TX000976,AC00316,0.529808,0.43016326,train
TX000808,AC00316,0.4189399,0.44220662,train
TX000376,AC00316,0.6710418,0.5969905,train
TX000544,AC00316,0.29338402,0.4336523,val
TX001607,AC00317,0.18076281,0.33212796,train
TX000559,AC00317,0.14251049,0.2669437,train
TX002482,AC00317,0.28574836,0.4098398,train
TX000947,AC00317,0.28527856,0.3970585,train
TX002050,AC00317,0.23546737,0.40481204,train
TX001056,AC00317,0.30482396,0.42089346,train
TX000017,AC00317,0.1367971,0.29213917,train
TX000492,AC00318,0.5393385,0.4159754,train
TX000112,AC00318,0.27082494,0.3550711,train
TX001045,AC00318,0.31135195,0.3503381,val
TX001692,AC00318,0.2724485,0.42983362,val
TX000421,AC00318,0.3068729,0.41762477,train
TX000067,AC00319,0.24435875,0.37784186,train
TX001788,AC00319,0.16681376,0.29996756,train
TX000264,AC00319,0.25949004,0.40248138,train
TX000825,AC00319,0.17202733,0.30067167,train
TX000814,AC00319,0.21945028,0.33282498,train
TX001714,AC00320,0.12948167,0.2490052,val
TX002462,AC00320,0.16287453,0.29239115,train
TX000936,AC00320,0.3089816,0.39535302,train
TX001883,AC00320,0.2029414,0.3414851,train
TX000130,AC00320,0.20947172,0.3718386,val
TX000186,AC00321,0.30064735,0.397878,train
TX000854,AC00321,0.20353125,0.3398733,val
TX002495,AC00322,0.43057746,0.4773794,val
TX002509,AC00322,0.6139169,0.54610556,val
TX000555,AC00322,0.24827237,0.38151583,val
TX002294,AC00322,0.36061615,0.3491483,train
TX000372,AC00322,0.21052456,0.35928714,val
TX002323,AC00322,0.23104784,0.35829133,val
TX000387,AC00322,0.19234972,0.32410997,train
TX001263,AC00322,0.25457373,0.3754157,val
TX001679,AC00322,0.2512542,0.39525023,train
TX000784,AC00323,0.24304017,0.37325594,train
TX001019,AC00323,0.15939946,0.2897113,train
TX001525,AC00323,0.56144613,0.57613546,val
TX000671,AC00323,0.2320749,0.38855577,val
TX000771,AC00324,0.17297086,0.3114245,train
TX001538,AC00324,0.33890337,0.4599799,val
TX001625,AC00324,0.21054813,0.32579157,train
TX002260,AC00324,0.21253808,0.36514047,val
TX002184,AC00324,0.22782299,0.35316586,val
TX002140,AC00325,0.25192925,0.3702274,train
TX000064,AC00325,0.4708378,0.4911451,train
TX002251,AC00325,0.5303236,0.5421645,train
TX000500,AC00325,0.39484024,0.42947826,val
TX002451,AC00325,0.36705104,0.36125067,train
TX002349,AC00326,0.22363518,0.36751536,train
TX000745,AC00326,0.2679329,0.39653555,train
TX001251,AC00326,0.3842551,0.47344568,val
TX000498,AC00326,0.16060749,0.30021697,train
TX000395,AC00326,0.6087841,0.48116493,train
TX000858,AC00327,0.18150559,0.27767688,train
TX000369,AC00327,0.20021842,0.3498617,train
TX002364,AC00327,0.24881296,0.38536975,train
TX000507,AC00327,0.18816884,0.35258856,train
TX001979,AC00327,0.48522156,0.5335592,train
TX001779,AC00327,0.19761361,0.3166473,val
TX001936,AC00328,0.27510217,0.40721577,val
TX000681,AC00328,0.2335441,0.29519343,train
TX002324,AC00328,0.16774872,0.31244263,train
TX001105,AC00328,0.24838993,0.3737091,train
TX001232,AC00328,0.18730094,0.3366969,train
TX000930,AC00329,0.121561535,0.23899339,train
TX001012,AC00329,1.5824105,1.0384929,train
TX001273,AC00329,0.29805297,0.41456595,train
TX000485,AC00329,0.2569685,0.34938413,train
TX001324,AC00329,0.230422,0.3643956,train
TX001992,AC00329,0.2768076,0.3866286,val
TX000765,AC00329,0.20758994,0.33583167,train
TX000381,AC00329,0.20003611,0.36216447,val
TX002246,AC00329,0.25677007,0.41848874,train
TX001088,AC00330,0.1957365,0.34630373,train
TX001257,AC00330,0.29396933,0.39090297,train
TX000688,AC00330,0.25924683,0.4052107,train
TX002215,AC00330,0.15471771,0.28566948,train
TX001143,AC00331,0.217113,0.36137062,train
TX000170,AC00331,0.20730041,0.32592553,train
TX002054,AC00331,0.4640287,0.4445592,train
TX000359,AC00331,0.15455554,0.26868293,train
TX001078,AC00331,0.12532002,0.2813128,train
TX001618,AC00331,0.25882587,0.38855508,train
TX002310,AC00331,0.52917176,0.5176827,train
TX000337,AC00332,0.08647299,0.21821447,train
TX002230,AC00332,0.21823321,0.3350186,train
TX002002,AC00332,0.19012947,0.32726336,train
TX000168,AC00332,0.27037036,0.41691464,train
TX001681,AC00332,0.3089944,0.39984098,train
TX001092,AC00332,0.2436141,0.35284394,train
TX000367,AC00332,0.29898974,0.4452323,train
TX001079,AC00332,0.19421571,0.33174926,train
TX000423,AC00333,0.20206916,0.30775443,train
TX000149,AC00333,0.17486763,0.3123542,train
TX001732,AC00333,0.47081175,0.36443385,train
TX001630,AC00334,0.1800963,0.33111963,train
TX002097,AC00334,0.18737596,0.3024556,train
TX001228,AC00334,0.81547797,0.62194467,train
TX001352,AC00335,0.17450824,0.32263684,train
TX001672,AC00335,0.5450352,0.3990934,train
TX000115,AC00336,0.2960574,0.42710683,train
TX000982,AC00336,0.33221242,0.40865043,train
TX001903,AC00336,0.5147297,0.5909967,train
TX000916,AC00336,0.35142726,0.41331473,train
TX001843,AC00337,0.14525399,0.28666458,train
TX002229,AC00337,0.19833146,0.33955926,train
TX001021,AC00337,0.5421212,0.54274774,train
TX001934,AC00337,0.37667182,0.48120806,train
TX002325,AC00337,0.3633583,0.4711031,train
TX001609,AC00337,0.28493416,0.3912616,train
TX000248,AC00337,0.18900712,0.34276867,train
TX001030,AC00337,0.29549393,0.4427289,train
TX001993,AC00338,0.17263454,0.33208644,train
TX001901,AC00338,0.19950204,0.3129715,train
TX000266,AC00338,0.25755936,0.39761457,train
TX001487,AC00338,0.28660786,0.40887916,train
TX001789,AC00338,0.6132357,0.5819229,train
TX001366,AC00338,0.5244347,0.57319254,train
TX001385,AC00338,0.3372092,0.43940765,train
TX001192,AC00339,0.26505664,0.390526,val
TX002299,AC00339,0.5686425,0.5708759,val
TX000529,AC00339,0.5940139,0.5368902,val
TX000999,AC00339,0.18714681,0.32570282,train
TX000210,AC00339,0.1591916,0.31804287,train
TX000991,AC00339,0.19051741,0.32713503,train
TX000792,AC00339,0.23711348,0.37143186,train
TX000821,AC00339,0.27964076,0.3824756,val
TX001809,AC00339,0.4445641,0.50064737,train
TX002424,AC00340,0.41080537,0.43682313,val
TX000354,AC00340,0.29097354,0.41340446,train
TX000125,AC00340,0.39404505,0.44389448,train
TX001432,AC00341,0.21354613,0.31481448,train
TX002010,AC00341,0.2964281,0.3737827,val
TX000384,AC00341,0.22783633,0.3636191,train
TX001503,AC00341,0.81140053,0.5854783,train
TX001786,AC00341,0.30992374,0.44838387,val
TX000790,AC00342,0.12682763,0.24363564,train
TX002384,AC00342,0.1977746,0.3502154,train
TX001174,AC00342,0.10855792,0.24206199,train
TX001344,AC00344,0.08898685,0.18526623,train
TX002166,AC00344,0.29237974,0.39586684,train
TX001540,AC00344,0.31133267,0.45003417,train
TX001673,AC00344,0.6836708,0.62103087,val
TX000234,AC00345,0.2011477,0.26919222,train
TX001001,AC00345,0.16847685,0.3209558,train
TX001512,AC00345,0.14641078,0.3188641,train
TX002393,AC00345,0.13129085,0.2834086,val
TX000577,AC00345,0.26327553,0.3714251,train
TX002022,AC00345,0.25556996,0.4086783,train
TX001111,AC00345,0.28757384,0.36171284,train
TX000522,AC00345,0.2899664,0.41118264,val
TX001077,AC00345,0.29159665,0.40891793,train
TX001435,AC00346,0.21984038,0.33832657,train
TX001198,AC00347,0.3167591,0.38341108,val
TX001915,AC00347,0.279152,0.39045691,train
TX002483,AC00347,0.25190234,0.39643362,val
TX000097,AC00348,0.17415996,0.31405157,train
TX001767,AC00348,0.15122195,0.2818347,train
TX000837,AC00348,0.29123047,0.42541516,train
TX001057,AC00348,0.1674402,0.30758741,train
TX000355,AC00349,0.26051635,0.33903828,train
TX002256,AC00349,0.19021337,0.32278255,train
TX000135,AC00349,0.25559407,0.30327278,val
TX001780,AC00349,0.15024465,0.30849096,train
TX001835,AC00349,0.18708527,0.3353551,train
TX002211,AC00349,0.24960878,0.361598,train
