TransactionID,AccountID,score_isolation_forest,score_lof,score_ocsvm,score_elliptic_envelope,score_dbscan,score_hdbscan,score_kmeans,score_gmm,score_autoencoder,score_vae,score_lstm_ae,lstm_ae_applicable,hybrid_vote_count,flag_isolation_forest,flag_lof,flag_ocsvm,flag_elliptic_envelope,flag_dbscan,flag_hdbscan,flag_kmeans,flag_gmm,flag_autoencoder,flag_vae,flag_lstm_ae,flag_hybrid_ensemble
TX001446,AC00119,-0.1236236112981724,-0.2032090111304345,-2.4956550383365306,-94.62984938761518,0.0,0.2730824977338802,1.6569580946478033,-6.833186582866963,0.27023777,0.28411257,0.5107304453849792,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001447,AC00061,-0.1185574947379844,-0.2462655250636025,-3.303907011508893,-97.81621835376616,0.0,0.1397428205741404,2.011603162583414,-8.170516929849757,0.20392747,0.24764496,0.2283995896577835,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001448,AC00080,-0.0117291183745626,-0.0473547942957011,-1.768841763955451,-70.23670582655691,5.960464477539064e-08,0.4308241054344834,2.963039554510586,1.679388485517184,0.42542657,0.4254632,0.4666118621826172,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001449,AC00254,-0.0717700015293655,-0.1894152505769029,-1.944727356682674,-94.6020965761064,0.0,0.2509168748056471,2.32686639767495,-11.473922434386711,0.2563392,0.43586275,0.5003272294998169,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001450,AC00218,-0.0678274312426547,-0.211309291597016,-2.235538580589276,-73.00861381325606,0.0,0.4653648031831357,2.5058611602747587,5.279996672935223,0.1699742,0.1794435,0.7797406315803528,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TX001451,AC00268,-0.0658351925293317,-0.2028151005540979,-3.2849953636864955,-95.77411105241669,0.0,0.2421439764830727,1.8181571535021568,-7.960416383758371,0.15604523,0.2743375,0.5673671364784241,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001452,AC00460,-0.0312190855947559,-0.1125345270647459,-0.2702694293375494,-87.99135295012346,5.960464477539064e-08,0.4381854773316015,2.8490270854473048,-2.3812186912706705,0.37068036,0.7184395,1.2848654985427856,1,0,0,0,0,0,0,0,0,0,0,1,0,0
TX001453,AC00257,-0.0468835265593752,0.0325308540638791,0.5786056391556738,-87.04781719062196,0.0,0.4304855697737332,3.216110848050641,-3.4964584007272705,0.51497567,0.6486504,0.9492702484130859,1,1,0,1,1,0,0,0,1,0,0,1,0,0
TX001454,AC00398,-0.1202283517148467,-0.2509406300508719,-3.980879404367813,-99.63798877368262,2.9802322387695312e-08,0.0991153475402629,1.8431988958687795,-8.541735426465566,0.12724431,0.12700963,5.955047607421875,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TX001455,AC00162,-0.0770677123375539,-0.1173131798314053,-1.309959951593597,-74.36387325411201,0.0,0.3821283932035744,2.6025830814385835,-3.041842478944809,0.41706666,0.48895004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001456,AC00015,-0.0800898713569877,-0.1631972117539453,-1.8340530461236808,-94.37491807188582,0.0,0.3179750571480387,2.3765995473740933,-4.994067625201846,0.37987447,0.39352956,0.3486045300960541,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001457,AC00462,-0.122799562010241,-0.2618688682032019,-4.792967995815567,-103.0052215526408,0.0,0.0464432202615599,1.4469914848922234,-17.607171995306285,0.18627757,0.15403253,0.1536960005760193,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001458,AC00218,-0.0751086754456176,-0.2013541972253416,-2.1531356008132,-94.11304856222702,4.214684851089404e-08,0.2942527393364073,2.2984135969095334,-11.683560274863584,0.3325861,0.35832486,0.39815500378608704,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001459,AC00217,-0.0654094920304081,-0.1381152209175042,-1.6608334096244797,-93.4040840729506,5.960464477539064e-08,0.4031373867563518,2.530422368810511,-12.551630391631916,0.24991263,0.68435234,0.728795051574707,1,0,0,0,0,0,0,0,0,0,0,1,0,0
TX001460,AC00460,0.028645831300726,0.1924939912432894,1.9805993479918564,834.0848818653683,6.829076770971609,0.6212033634487013,9.627587981719214,-2.3307507896929205,0.43969226,0.31655866,4.772819995880127,1,2,1,1,1,1,1,1,1,0,0,0,1,1
TX001461,AC00068,-0.0730286386111728,-0.173698515338128,-2.6922326302889283,-97.09047819000662,0.0,0.2601660612287205,1.9829203792059065,-11.5241167306038,0.28617576,0.31773874,0.4154297113418579,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001462,AC00214,-0.0633831112596967,-0.1794776738363881,-1.102595622356997,-97.01862795876052,4.214684851089404e-08,0.2468171313561324,2.352014886788673,-12.103065969348414,0.30849358,0.39046684,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001463,AC00266,-0.0143594615803389,-0.1449567871303791,-1.51576781926767,-89.50194624228043,0.0,0.30818415293002,2.351811644353408,-8.63637754350675,0.3843813,0.3940511,0.3637359142303467,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001464,AC00193,-0.0509867733183782,-0.119722524111282,-1.1668003845907924,-95.69738803288692,0.0,0.2962885327576846,2.487915826196349,-11.123880385426173,0.34527805,0.36695635,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001465,AC00132,-0.064355533807654,-0.2136303618763284,-3.5899602573546927,-95.4457627117492,0.0,0.1752958984036493,2.028396344169044,-1.308775927823467,0.20522058,0.20519264,0.24472671747207642,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001466,AC00241,-0.0744660579640307,-0.2111473452104193,-2.1169739767205416,-98.3451555220201,0.0,0.1989171946102937,2.043472012827936,-12.443271506498974,0.24108714,0.32624036,0.27937036752700806,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001467,AC00015,-0.0712193767045056,-0.1713975960147522,-2.079223528593137,-94.97093875255666,0.0,0.3125920901298497,2.250872745845997,-14.14593881124308,0.20304869,0.5607841,0.4858457148075104,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001468,AC00352,-0.0954660403183169,-0.214621560781042,-2.548707774137461,-94.21100514397332,0.0,0.2227904032077038,1.8609230557655807,-7.359028209399037,0.25434634,0.4533304,0.38899046182632446,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001469,AC00396,-0.0754617700785535,-0.045619293786147,-3.558503554089053,-95.70362433332711,4.214684851089404e-08,0.4067264269947598,2.2958083887036733,-1.037617864749366,0.17368115,0.4056731,0.40380141139030457,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001470,AC00174,-0.0943267739352163,-0.2536348825801185,-3.428594429001905,-100.74636038717378,4.214684851089404e-08,0.0153722963112688,1.8682093384873244,-15.662221171418564,0.2217243,0.25572383,0.2977369427680969,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001471,AC00024,-0.019875242503295,-0.0291953691396937,0.0004443024968479,-88.41787905802208,0.0,0.4218411169221523,2.835501717045916,1.421439646495973,0.47791645,0.5591585,0.5285954475402832,1,0,0,0,1,0,0,0,0,0,0,0,0,0
TX001472,AC00250,-0.1085854057257639,-0.2064969102366511,-2.277481039737075,-96.3001749525244,0.0,0.2326421842106661,2.212752055941288,-8.497399451447237,0.22462212,0.28847262,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001473,AC00373,-0.1135288965763562,-0.2466142221467222,-3.766090312755252,-98.89372534317974,0.0,0.0780459983615408,1.8526773766511144,-9.161348956668723,0.17425916,0.16823468,0.13695205748081207,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001474,AC00030,-0.1123438978975223,-0.2326389472580068,-2.616066014775209,-97.2470463023393,0.0,0.1892154487031925,1.6862611741026006,-8.654868538025184,0.20625855,0.23458597,0.2007187455892563,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001475,AC00422,-0.0843037763290999,-0.2553973868783621,-4.273794667870111,-99.440001452269,0.0,0.1177566616379015,1.867004605161104,-13.197319061037518,0.16845182,0.19885254,0.1809898018836975,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001476,AC00229,-0.1321167534346035,-0.2147258341702795,-2.9018266398566803,-98.17611115323068,4.214684851089404e-08,0.1855147063687165,2.040299602682606,-8.065863346584218,0.21070471,0.33129877,0.5149058699607849,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001477,AC00002,-0.072053197825651,-0.0829687404844548,-1.8358048259378463,-84.04209052530587,0.0,0.3996860011776596,2.429762772301917,-4.4874461848271325,0.39984295,0.41736922,0.4092325270175934,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001478,AC00227,-0.0023906942323467,-0.1951767913156252,-0.8426573194231706,-39.30759276680406,0.0,0.4300967613286005,2.960992911603725,-0.5287842390025914,0.27218845,0.27596214,0.33081793785095215,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001479,AC00393,-0.0765573877967868,-0.0769797153822084,-0.2711662822889114,-85.40345520654317,0.0,0.3822102835752514,3.0932151603165985,-2.137920498987804,0.59120446,0.64511156,0.6285820007324219,1,1,0,0,0,0,0,0,0,0,1,1,0,0
TX001480,AC00042,-0.1091713241017658,-0.2561796927836576,-4.635133858802527,-102.90977508396132,0.0,0.0,1.6539564188890306,-13.923332056878044,0.12499506,0.09553526,0.14444296061992645,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001481,AC00111,-0.0672135462672066,-0.18606903064784,-1.8829316465102852,-95.91125759080704,0.0,0.0822845072819208,2.0014725704143816,-12.24736890712558,0.2955857,0.2954278,0.7900820970535278,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001482,AC00178,-0.1353219039581111,-0.2702618896789779,-4.478216507094779,-101.80858506107776,0.0,0.0,1.4552989288873364,-10.1408390115596,0.08351339,0.09994272,0.23741409182548523,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001483,AC00218,-0.1329245302423302,-0.2650147095384561,-4.489575344986304,-103.03009572897705,0.0,0.1418872251279481,1.463482680602964,-10.088024650225917,0.13490464,0.1432907,0.14305198192596436,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001484,AC00198,-0.0581018466375633,-0.0542597619371432,0.0800334639395607,-88.24216040245395,5.960464477539064e-08,0.3835720100594679,2.955791785448447,-2.5877207545662886,0.46983343,0.538967,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TX001485,AC00060,-0.121012711937048,-0.2403077864846799,-3.5117697809078097,-97.18641299702688,0.0,0.1607530837800302,2.0487425353575093,-8.631945958033317,0.1890054,0.17786899,0.16103900969028473,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001486,AC00397,-0.0807080694987672,-0.1608758599613813,-2.146796101226521,-92.02159046783665,4.214684851089404e-08,0.2505773097081714,2.159732911085881,-6.148964928156194,0.2373006,0.37473857,0.3825380504131317,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001487,AC00338,-0.0403531903640536,-0.1779105238538707,-2.7886310269461623,-94.77475395589536,0.0,0.3233990059177308,2.00149576674546,-9.969711692483047,0.28165802,0.38417184,0.41349780559539795,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001488,AC00101,-0.0607160767068314,-0.193475273144756,-1.655903377583965,-94.07365334532192,0.0,0.2744272556846759,2.256496153920438,-5.579385856641185,0.2839234,0.3386974,0.28111982345581055,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001489,AC00384,-0.0147720193483307,-0.1426534268221841,0.2811028852260246,230.28291686655075,2.5079548224802712,0.5347215968087377,3.5917085578607373,2.077747326128622,0.3318142,0.30230534,0.9414050579071045,1,0,0,0,1,1,0,1,1,0,0,0,0,0
TX001490,AC00368,-0.1119495791299104,-0.2159418745887455,-3.972304872969597,-93.98480484344012,0.0,0.1793380602919595,1.6709124239691224,-7.867134381938754,0.14875789,0.20107996,0.14013241231441498,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001491,AC00233,-0.0542576961493003,-0.0990365966723445,-0.2583633402663574,-85.50708311746742,0.0,0.3954147999450998,2.4764636806805584,-3.769144898029703,0.53752375,0.51969355,0.5321680903434753,1,1,0,0,0,0,0,0,0,0,1,0,0,0
TX001492,AC00375,5.015445317280154e-06,0.1812952867446116,1.4383803082178224,-74.84028621198038,2.111451983586685,0.5599301263412705,3.480971588471448,-3.0470029158059777,0.53215396,1.2141129,1.1172813177108765,1,2,1,1,1,0,0,1,1,0,0,1,0,1
TX001493,AC00277,-0.0844840954284928,-0.1186047308945399,-1.0169903277719063,-88.67473877850807,0.0,0.30317604594128,2.4582584738641704,-4.726197864016847,0.37607017,0.45311233,0.3905409574508667,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001494,AC00202,-0.0332303491194644,-0.0598272268645352,-1.2863132899694127,-88.87859158188891,0.0,0.3792730134515463,2.538191156282043,-4.259130039882812,0.4071961,0.47594425,0.3422175645828247,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001495,AC00142,-0.0779950528546502,-0.2014090159087056,-2.205771260213264,-93.69954955471148,4.214684851089404e-08,0.2326461085566601,1.6816451573971642,-7.626104397424692,0.26624906,0.2963272,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001496,AC00178,-0.1085328241752865,-0.2304721937831562,-2.7304456194715163,-91.77094824125768,0.0,0.3028756860938072,1.879237587143328,-13.6835896321432,0.2225898,0.18883632,0.23758715391159058,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001497,AC00130,-0.0621324112542945,-0.2033329493972555,-1.5687757595099958,-95.81683391263776,4.214684851089404e-08,0.1539550763329335,2.119583694947115,-14.120155406297895,0.3173042,0.36920357,0.6743967533111572,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001498,AC00018,-0.0108397105406017,-0.2100944056330285,-1.2248303343521405,-59.005886693400456,0.0,0.3855637684706351,2.3991943485141527,2.2631027217939548,0.27622026,0.27952805,0.25719723105430603,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001499,AC00293,-0.0442269772336012,-0.1529364743429702,-1.941237039950356,-92.73689921975094,5.960464477539064e-08,0.2726224965488358,2.6815453426102223,-9.818357918497842,0.3675538,0.38195166,0.32559651136398315,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001500,AC00449,-0.0917749368239311,-0.1878310370430205,-2.9719763894906928,-97.93433359589574,0.0,0.2021701362384638,1.8721952945846587,-7.306916327254257,0.25714305,0.29362735,0.28835222125053406,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001501,AC00496,-0.0541145531803592,-0.2234506954370907,-0.842988525924671,-25.088543869873504,0.0,0.3524715453815148,2.590594153742483,-12.954468710322276,0.2391384,0.26812127,0.25595390796661377,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001502,AC00370,-0.0785239260718589,-0.2265578284422529,-2.807379576183444,-94.39793377720562,0.0,0.2539643884008487,1.81451027053094,-7.291569340593095,0.19365588,0.2379618,0.25271308422088623,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001503,AC00341,-0.0491925465359959,-0.1778946902372429,-2.0346644363810507,-96.653591772983,0.0,0.2010571076258994,2.191943344311048,-11.897290721789002,0.21553808,0.44143638,0.4373285472393036,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001504,AC00400,-0.0807483674891654,-0.2018871833624089,-2.9178989128264794,-97.41550356654278,0.0,0.2605197559606281,1.780738840812139,-11.997761270739424,0.27780497,0.2806176,0.27247950434684753,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001505,AC00301,-0.0259963958682474,-0.1767329859393946,-2.4156930013962112,-95.43548009992304,0.0,0.2644188830454253,1.91044298428967,-8.07898095065037,0.3947701,0.35897264,0.3756825029850006,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001506,AC00249,-0.0530165136526364,-0.2454723788247785,-3.19017546505479,-97.64282530643862,0.0,0.1139033354982011,1.4741674357868186,-13.94535681264392,0.19183715,0.18872364,0.2099071741104126,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001507,AC00239,-0.067914757597767,0.0139356423586356,-4.102489337016565,-76.38031026646996,0.0,0.4832569264704444,2.7387769009978404,10.595825962429211,0.2600327,0.38109356,0.29191431403160095,1,1,0,1,0,0,0,1,0,1,0,0,0,0
TX001508,AC00419,-0.0853247072217863,-0.2100702911984815,-2.8147997310773727,-94.48940483872168,4.214684851089404e-08,0.2206995473336296,2.063322763508796,-7.161630436417911,0.2217923,0.26855317,0.18742233514785767,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001509,AC00435,-0.0780637069326957,-0.1774571982676607,-1.9132065250565669,-94.205162369718,0.0,0.2869192365227399,2.287621971152131,-13.876933102707651,0.35723302,0.37525213,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001510,AC00012,-0.1191819578672702,-0.2405168743577173,-4.092828968138565,-100.3397013328583,0.0,0.0,1.5729800393946451,-14.592674566156443,0.14951569,0.18422373,0.21448858082294464,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001511,AC00438,-0.1013550282704097,-0.2668066603515088,-3.2528736376835594,-99.58433200521502,0.0,0.0,1.725338628777183,-9.419703479333762,0.16219774,0.17382497,0.336203932762146,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001512,AC00345,-0.0778037117011473,-0.2266637845343653,-2.813645731368905,-100.10878417967992,0.0,0.1843249106946814,1.8296734395033123,-14.094482176986968,0.26916605,0.25702608,0.19790570437908173,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001513,AC00026,-0.0588327691584621,-0.1534230414023154,-1.7485357695748371,-87.2112263657553,0.0,0.3544770444745009,1.741839151032274,-3.469763436167601,0.4297647,0.4975543,0.4068995714187622,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001514,AC00416,-0.0886275462820069,-0.1932667853121279,-2.0045467189171307,-97.75054245118656,0.0,0.2270624326987557,2.0433751690793804,-6.9737318427814365,0.24654764,0.30882326,0.35676515102386475,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001515,AC00272,-0.0582424311603849,-0.2300624477842758,-2.9030751312791194,-74.52372879392435,0.0,0.0,2.306660366352682,4.9276014426158135,0.11079895,0.36137405,0.5796583890914917,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TX001516,AC00468,-0.1349218319907134,-0.2397254188961031,-4.081221590539086,-92.37727678995245,0.0,0.1796969822553435,1.343158862125981,-8.382597910182705,0.12524766,0.30546167,0.30685800313949585,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001517,AC00040,-0.0113794057085553,-0.1850199794985896,-0.5043976223311608,29.542727739103256,0.0,0.4425800467376253,2.214011418453399,2.704949741461985,0.22509882,0.24714917,0.41413259506225586,1,0,0,0,0,1,0,0,0,0,0,0,0,0
TX001518,AC00302,-0.0761034668917942,-0.148588010238136,-0.7447240005598346,-88.9682613820723,0.0,0.2597318803285816,2.277400719143486,-5.049706719306845,0.38689548,0.41383573,0.407466858625412,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001519,AC00271,-0.1284107842267167,-0.2577312708787141,-4.031118626066777,-102.02490055289206,0.0,0.0,1.7977814621178638,-9.765865344708669,0.14254971,0.15015168,0.14181357622146606,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001520,AC00495,-0.0712275223204693,-0.250193658007377,-3.501819544388796,-100.71764602803891,0.0,0.178613840071887,1.6347511256576073,-14.143180455893027,0.22906359,0.2495609,0.24377615749835968,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001521,AC00246,-0.1233870653449861,-0.2812649397210829,-4.065856265138891,-104.04014046323668,0.0,0.0,1.1797986951842616,-16.088354888642613,0.10381673,0.14801657,0.11931660771369934,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001522,AC00139,-0.0540242400830797,-0.174205649486294,-2.566356499098455,-93.8285208008251,0.0,0.3093808985208337,2.1481315213466305,-11.070926294190269,0.28777182,0.31436846,0.3239228129386902,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001523,AC00298,-0.0759864578164043,-0.1936870801654913,-2.28649526292775,-95.28902201092262,0.0,0.3029487610533873,2.1638225558702726,-6.6246730771723685,0.26084524,0.254886,0.3057059049606323,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001524,AC00246,-0.0606990451455578,-0.1989248699183614,-1.408807109318233,-78.26327081950828,5.960464477539064e-08,0.2854494709380935,1.8347407414113728,-3.66969518201099,0.40409634,0.39223596,0.35343870520591736,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001525,AC00323,-0.0031822036896771,-0.0490256476755155,-0.9840316141407168,-86.24334275596985,0.0,0.4336674569518798,2.764309472625184,-5.83371881343444,0.41301376,0.6225777,0.6154800057411194,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001526,AC00310,-0.0468169672163311,-0.1476667980723394,0.3634412192428691,49.79328401038994,2.20824868237694,0.5144003340427271,2.7544767757234507,-8.005717431574793,0.39182627,0.4055046,0.47525227069854736,1,0,0,0,1,1,0,1,0,0,0,0,0,0
TX001527,AC00083,-0.094199506777678,-0.2447914864753335,-2.489437375669623,-93.68523334498288,0.0,0.1815899203103221,1.869376832343705,-13.071671992545392,0.17108858,0.20048203,0.20135897397994995,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001528,AC00222,-0.0676379946057285,-0.1805273524915689,-2.6332406066360923,-92.78817186639618,0.0,0.3088155633439002,2.101045109490294,-10.514226588735806,0.22493249,0.4238773,0.5943574905395508,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001529,AC00459,-0.1129095422293178,-0.2513069131944119,-2.887746468265523,-99.73642689984791,0.0,0.1160794646141108,1.817375539803676,-8.425176441328437,0.15319622,0.21501806,0.2210453897714615,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001530,AC00091,-0.0130706083277521,-0.1335299661085207,-2.263133288456875,-72.3615731268676,0.0,0.3122217626475052,2.3610637468345885,-0.5410604893859076,0.33067903,0.4060955,0.32394590973854065,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001531,AC00122,-0.0203154986302658,-0.1260150874817891,-0.7489719209620036,-91.75179128814617,5.960464477539064e-08,0.2295434023191324,2.3013834565468403,-9.514068081395722,0.3874098,0.42686984,1.5821999311447144,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TX001532,AC00432,-0.0118819524038372,0.0484351107908014,-0.0505147027710695,-64.27830703415032,3.056523712632466,0.5792529493197305,3.377852692761807,5.893086039388406,0.47576106,0.81468093,0.9527811408042908,1,1,0,1,0,0,1,1,1,1,0,1,0,0
TX001533,AC00218,-0.0462844100949882,-0.0368929049275872,-0.6302698705076999,-79.71160279840177,5.960464477539064e-08,0.4507187555958934,3.288217722879572,-0.0071639823027894,0.61947525,0.62385696,0.6132464408874512,1,1,0,0,0,0,0,0,1,0,1,0,0,0
TX001534,AC00294,-0.0989996960311306,-0.240607345650329,-3.079965583304081,-100.93815686367616,0.0,0.2274992743570502,1.8122982072197973,-14.279859453111166,0.18556973,0.1822596,0.2506091296672821,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001535,AC00407,-0.037875972946627,-0.1473464051271669,0.0179670333004562,85.1753591812621,1.8370900398535803,0.4910313766716204,2.849554402880415,-8.480053477221064,0.42337003,0.42754218,0.7060074210166931,1,0,0,0,1,1,0,1,0,0,0,0,0,0
TX001536,AC00480,-0.0618368259839047,-0.0874546880420414,-2.309801667146293,-93.5968521564902,0.0,0.3706234670083014,2.805490970482575,1.022863089226742,0.3824792,0.3501837,0.1836891770362854,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001537,AC00367,-0.0869453155653917,-0.238081486487504,-2.8394419002087625,-97.39371862059504,5.960464477539064e-08,0.120263040347919,1.8791995326705533,-13.997793344538126,0.3116536,0.32459062,0.3012629449367523,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001538,AC00324,-0.0823096325356623,-0.194004864386964,-0.6224885844667325,-7.250299218838023,0.0,0.4141199093205688,2.4505784088367437,-12.30954238357332,0.2713076,0.2925319,0.26218491792678833,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001539,AC00253,-0.0851542878080878,-0.2444969449097326,-3.785874527949713,-97.183210954858,4.214684851089404e-08,0.1555491463497115,1.7238890449636406,-13.787574899291542,0.17370512,0.15974078,0.281279981136322,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001540,AC00344,-0.0829386821684391,-0.1792868046686675,-1.537132284113544,-97.1943372733128,0.0,0.2133147776187436,2.2742972491211737,-13.20854334558446,0.30574036,0.4178908,0.39506348967552185,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001541,AC00153,-0.0618032619894152,-0.1747045365960871,-2.014094373257792,-92.30015202675123,0.0,0.3209655973477294,2.178359485482821,-5.231073687229752,0.22171052,0.5365197,0.5431907176971436,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001542,AC00016,-0.0714305829906158,-0.1884347894277676,-2.493216494914153,-86.15717313810433,0.0,0.3292768136722004,2.167569803070152,-10.4578418584112,0.2533313,0.2952683,0.2851671576499939,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001543,AC00291,-0.076716119191661,-0.1373039197689352,-0.78828944520198,-90.5903145396844,0.0,0.3469339631044706,2.653185500446108,-4.62492146552053,0.42626065,0.6088992,0.6187773942947388,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001544,AC00362,-0.0095936163893359,-0.0989495103484323,-0.3713038610285188,-81.57363730860473,0.0,0.4809356913525751,2.8350406724145336,-9.144641083450155,0.41537428,0.4624009,0.8258097171783447,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TX001545,AC00202,-0.0252829548728581,-0.1677830537092126,-1.9032461674776533,-94.75554486677686,0.0,0.2583820117012179,2.514242564285889,-10.926910155033305,0.39128435,0.3739368,0.6905824542045593,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001546,AC00163,-0.007208822481168,-0.0905011642740654,-1.0820854375928928,-90.2874007688637,0.0,0.3790915139512659,2.9384106627356097,-9.450207731156109,0.5768036,0.5089064,,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TX001547,AC00123,-0.084596042615164,-0.1765753583092764,-2.1263547075549427,-94.68098602021058,4.214684851089404e-08,0.2054053624613362,2.295818233185839,-5.876112867922754,0.26348934,0.30913046,0.24995997548103333,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001548,AC00054,-0.0962224947785251,-0.2361167163942055,-2.4930784245535262,-96.5880818105894,0.0,0.1844998454515943,1.962185489669328,-7.126493840836846,0.22907382,0.2277626,0.18786005675792694,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001549,AC00172,-0.0794291517006329,-0.1370284387549467,-2.414263858281175,-92.0083216616228,0.0,0.3046510786726656,2.4945053211218746,-7.1945249177867625,0.4816821,0.508326,0.47337374091148376,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001550,AC00176,-0.0988968425064605,-0.2339730987338242,-3.230812342882232,-99.88457122296322,4.214684851089404e-08,0.1226138958407872,1.9971047024970088,-8.062798455456273,0.21749939,0.25733027,0.1924290508031845,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX001551,AC00093,-0.015867107458055,-0.1425241049808296,-0.0001133994000861,-29.714405987279875,0.0,0.4448340532546401,2.9643167381554862,-10.650004811043846,0.3764729,0.52176404,2.4299376010894775,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TX001552,AC00310,-0.0910093533467037,-0.1949064291100237,-2.9031176826489817,-97.6564489033712,4.214684851089404e-08,0.2556510691929846,2.01152212594339,-2.4286904090402,0.41165727,0.30770716,0.26569217443466187,1,0,0,0,0,0,0,0,0,0,0,0,0,0
