TransactionID,AccountID,reconstruction_mse,reconstruction_mae,split
TX001165,AC00109,0.38388103,0.47712252,train
TX001166,AC00393,0.17917928,0.36281943,val
TX001167,AC00175,0.22454527,0.38741693,train
TX001168,AC00010,0.3769784,0.42922518,train
TX001169,AC00120,0.22755265,0.37118757,train
TX001170,AC00477,0.3660056,0.46662548,train
TX001171,AC00410,0.26396954,0.43777767,val
TX001172,AC00044,0.29605162,0.40679166,train
TX001173,AC00490,0.26019472,0.38109833,train
TX001174,AC00342,0.24110778,0.3904408,train
TX001175,AC00462,0.22816461,0.3571016,train
TX001176,AC00267,0.2537549,0.37925363,val
TX001177,AC00363,0.45433426,0.49150488,train
TX001178,AC00211,0.2686209,0.43713045,val
TX001179,AC00204,0.3442076,0.44504273,train
TX001180,AC00456,0.39402092,0.47281232,train
TX001181,AC00016,0.23235041,0.39161792,train
TX001182,AC00093,0.31320202,0.44145674,train
TX001183,AC00401,0.35501567,0.42352632,train
TX001184,AC00366,0.28073728,0.4169677,train
TX001185,AC00107,0.3183066,0.42370078,train
TX001186,AC00060,0.22502126,0.3769687,val
TX001187,AC00384,0.4211024,0.46814224,train
TX001188,AC00483,0.25939798,0.3588493,train
TX001189,AC00126,0.3595338,0.4738065,train
TX001190,AC00437,0.36934313,0.44889006,val
TX001191,AC00382,0.28877383,0.41577974,train
TX001192,AC00339,0.3300339,0.4320176,train
TX001193,AC00498,0.34823093,0.45394823,train
TX001194,AC00178,0.28117976,0.39983052,val
TX001195,AC00201,0.16403383,0.33972266,val
TX001196,AC00124,0.21070744,0.38048664,train
TX001197,AC00404,0.6622512,0.51869303,train
TX001198,AC00347,0.16990551,0.3244986,train
TX001199,AC00480,0.36468816,0.4538821,train
TX001200,AC00303,0.21012859,0.3759759,train
TX001201,AC00249,0.30687112,0.3858987,train
TX001202,AC00263,0.26756275,0.3915835,train
TX001203,AC00108,0.21736217,0.3357829,train
TX001204,AC00490,0.1639795,0.3343267,train
TX001205,AC00411,0.21793564,0.3921169,val
TX001206,AC00087,0.48123142,0.55018175,train
TX001207,AC00196,0.3490711,0.37046868,train
TX001208,AC00267,0.3080054,0.42133614,train
TX001209,AC00267,0.18534422,0.34864193,val
TX001210,AC00125,0.19617483,0.32335377,train
TX001211,AC00428,0.32175192,0.4802526,train
TX001212,AC00477,0.37004668,0.51361465,train
TX001213,AC00417,0.29148358,0.4353921,train
TX001214,AC00170,0.27597558,0.42470223,val
TX001215,AC00147,0.13939416,0.28754997,train
TX001216,AC00097,0.18977979,0.37119573,train
TX001217,AC00433,0.6267445,0.540866,val
TX001218,AC00381,0.24477747,0.40024757,train
TX001219,AC00398,0.08860944,0.2407605,train
TX001220,AC00029,0.25248122,0.36293924,train
TX001221,AC00291,0.17906411,0.33242178,train
TX001222,AC00431,0.32456878,0.44424316,train
TX001223,AC00275,0.26118892,0.37851116,train
TX001224,AC00093,0.2627117,0.39366287,val
TX001225,AC00442,0.3534617,0.438339,train
TX001226,AC00465,0.18018633,0.34437793,train
TX001227,AC00158,0.2764274,0.42726272,val
TX001228,AC00334,0.42860657,0.5097538,train
TX001229,AC00093,0.6081294,0.56753606,train
TX001230,AC00229,0.39637837,0.5038934,val
TX001231,AC00373,0.39445797,0.48822463,train
TX001232,AC00328,0.08903441,0.2350611,val
TX001233,AC00160,0.32224077,0.41971102,train
TX001234,AC00014,0.19883499,0.3079492,train
TX001235,AC00090,0.2824813,0.3976806,train
TX001236,AC00053,0.29170632,0.45085716,train
TX001237,AC00478,0.2739644,0.45402494,train
TX001238,AC00356,0.23709589,0.41399208,train
TX001239,AC00244,0.62387985,0.48527443,train
TX001240,AC00103,0.14160018,0.32155037,train
TX001241,AC00053,0.15527643,0.30263647,train
TX001242,AC00151,0.24941696,0.39369142,val
TX001243,AC00494,0.16914795,0.3227498,train
TX001244,AC00219,0.64550745,0.6489555,train
TX001245,AC00202,0.65990806,0.58205086,train
TX001246,AC00254,0.14693557,0.29062,train
TX001247,AC00285,0.1432851,0.3260041,train
TX001248,AC00071,0.38023737,0.5090839,val
TX001249,AC00073,0.36094838,0.47135723,train
TX001250,AC00383,0.23817968,0.3911669,train
TX001251,AC00326,0.3099565,0.45859835,train
TX001252,AC00153,0.23874561,0.4212093,val
TX001253,AC00460,0.38793668,0.39344454,train
TX001254,AC00439,0.50915027,0.6261041,train
TX001255,AC00070,0.57760876,0.5987116,train
TX001256,AC00086,0.14126532,0.28019968,val
TX001257,AC00330,0.43052882,0.5476179,train
TX001258,AC00027,0.32912827,0.47369373,train
TX001259,AC00020,0.25585762,0.41644296,train
TX001260,AC00232,0.29819173,0.4319766,train
TX001261,AC00247,0.35100538,0.44304737,train
TX001262,AC00136,0.2546566,0.43907574,train
TX001263,AC00322,0.17352232,0.3353226,train
TX001264,AC00461,0.38644335,0.4490244,val
TX001265,AC00079,0.23653166,0.382883,train
TX001266,AC00176,0.96176064,0.5246351,train
TX001267,AC00417,0.3777069,0.45976204,train
TX001268,AC00260,0.2734791,0.4476279,train
TX001269,AC00471,0.14197925,0.27035558,train
TX001270,AC00231,0.14080322,0.28026024,train
TX001271,AC00184,0.2747233,0.4192567,train
TX001272,AC00475,0.28137553,0.42705563,train
TX001273,AC00329,0.30099508,0.40861747,val
TX001274,AC00431,0.2037613,0.30949438,val
TX001275,AC00398,0.47531033,0.5358924,train
TX001276,AC00221,0.26622772,0.35331708,train
TX001277,AC00299,0.2862512,0.3620063,train
TX001278,AC00266,0.16275193,0.33888137,train
TX001279,AC00297,0.20881309,0.32164335,train
TX001280,AC00373,0.22266981,0.32286963,train
TX001281,AC00489,0.26317018,0.39516228,train
TX001282,AC00128,0.21373455,0.339773,val
TX001283,AC00409,0.52439857,0.4901656,train
TX001284,AC00410,0.24003492,0.40128383,train
TX001285,AC00360,0.13713236,0.27554467,train
TX001286,AC00422,0.18329255,0.34315225,val
TX001287,AC00225,0.30432585,0.41219956,val
TX001288,AC00261,0.34091002,0.4322462,train
TX001289,AC00468,0.2701224,0.40333354,val
TX001290,AC00138,0.3561685,0.4138198,train
TX001291,AC00013,0.21018691,0.36900622,train
TX001292,AC00275,0.27033764,0.4086694,train
TX001293,AC00125,0.29076117,0.388005,train
TX001294,AC00200,0.35153332,0.41816896,train
TX001295,AC00213,0.16324762,0.29569918,train
TX001296,AC00035,0.33086026,0.42615068,train
TX001297,AC00070,0.24791998,0.38068306,train
TX001298,AC00275,0.25050518,0.40342388,train
TX001299,AC00060,0.15038005,0.30988154,train
TX001300,AC00304,0.4537026,0.532871,val
TX001301,AC00372,0.24324887,0.41394296,train
TX001302,AC00498,0.33657634,0.49090773,train
TX001303,AC00465,0.21584016,0.34945694,val
TX001304,AC00396,0.32575908,0.4819086,val
TX001305,AC00083,0.29132473,0.41355887,train
TX001306,AC00479,0.62533486,0.6157491,train
TX001307,AC00091,0.17526668,0.2996197,train
TX001308,AC00024,0.23433116,0.3927401,train
TX001309,AC00366,0.12229558,0.2716896,train
TX001310,AC00470,0.27394405,0.39884153,val
TX001311,AC00032,0.25020468,0.400676,val
TX001312,AC00136,0.2934931,0.44815,val
TX001313,AC00001,0.4322355,0.5480477,train
TX001314,AC00187,0.11672788,0.274562,train
TX001315,AC00452,0.39634353,0.4468082,train
TX001316,AC00036,0.16796054,0.33068419,train
TX001317,AC00125,0.2407554,0.35534513,train
TX001318,AC00403,0.18750006,0.34889054,val
TX001319,AC00264,0.18529034,0.32521284,train
TX001320,AC00123,0.15987454,0.3259663,train
TX001321,AC00298,0.31962025,0.42335773,train
TX001322,AC00235,0.25233755,0.36754,val
TX001323,AC00259,0.18280339,0.3426431,train
TX001324,AC00329,0.18434036,0.32623044,train
TX001325,AC00482,0.26507485,0.37404206,train
TX001326,AC00020,0.3353919,0.41538444,val
TX001327,AC00453,0.176027,0.31515706,train
TX001328,AC00367,0.21427517,0.38857684,train
TX001329,AC00167,0.15891033,0.3189572,train
TX001330,AC00110,0.18678385,0.3450887,train
TX001331,AC00078,0.25559822,0.39885852,train
TX001332,AC00212,0.33272445,0.4449662,train
TX001333,AC00051,0.4425112,0.5111507,train
TX001334,AC00250,0.37110147,0.479384,val
TX001335,AC00304,0.29637975,0.36014378,train
TX001336,AC00007,0.28004515,0.33762977,train
TX001337,AC00017,0.42777166,0.44875908,train
TX001338,AC00158,0.2304905,0.410536,val
TX001339,AC00110,0.16637908,0.3103178,train
TX001340,AC00175,0.326379,0.4423499,train
TX001341,AC00079,0.19866307,0.34926796,train
TX001342,AC00403,0.1883592,0.3836083,train
TX001343,AC00228,0.16372165,0.3179836,train
TX001344,AC00344,0.18506248,0.31311914,train
TX001345,AC00466,0.16843678,0.33330703,train
TX001346,AC00204,0.114908375,0.2568497,train
TX001347,AC00030,0.33889794,0.5013857,train
TX001348,AC00455,0.23663092,0.34582144,train
TX001349,AC00094,0.22933663,0.3603965,train
TX001350,AC00185,0.21005821,0.3695968,train
TX001351,AC00351,0.28468353,0.40398496,train
TX001352,AC00335,0.27501673,0.3855527,val
TX001353,AC00409,0.50233173,0.4781288,train
TX001354,AC00312,0.49539524,0.6031097,train
TX001355,AC00097,0.82042086,0.6324664,train
TX001356,AC00447,0.1698673,0.32147297,val
TX001357,AC00280,0.14227855,0.28665847,train
TX001358,AC00023,0.28539014,0.38801762,train
TX001359,AC00077,0.37294665,0.48681688,train
TX001360,AC00113,0.21426073,0.39166862,val
TX001361,AC00391,0.4223112,0.5320477,val
TX001362,AC00136,0.18075605,0.34034556,train
TX001363,AC00204,0.17527573,0.36027917,train
TX001364,AC00089,0.11457181,0.25559914,train
TX001365,AC00305,0.2855191,0.40277436,val
TX001366,AC00338,0.1543017,0.3353999,train
TX001367,AC00268,0.21247831,0.3728913,val
TX001368,AC00363,0.5918262,0.4957052,train
TX001369,AC00316,0.29357958,0.3766631,val
TX001370,AC00167,0.32043612,0.46082538,train
TX001371,AC00405,0.2092405,0.35772073,val
TX001372,AC00098,0.32215962,0.38221177,train
TX001373,AC00116,0.1413728,0.30009258,train
TX001374,AC00267,0.54814935,0.53668445,train
TX001375,AC00447,0.2116254,0.33634028,train
TX001376,AC00042,0.35073778,0.48507679,train
TX001377,AC00074,0.16790861,0.30975872,train
TX001378,AC00063,0.66173095,0.47500896,val
TX001379,AC00085,0.22901505,0.3500254,val
TX001380,AC00126,0.1736733,0.33511004,train
TX001381,AC00471,0.19326738,0.31858316,val
TX001382,AC00304,0.4331933,0.5093765,val
TX001383,AC00242,0.402649,0.5060312,train
TX001384,AC00261,0.20801143,0.38620555,train
TX001385,AC00338,0.17178777,0.3484897,train
TX001386,AC00292,0.19564043,0.3557074,train
TX001387,AC00024,0.28861308,0.4227837,train
TX001388,AC00441,0.16964863,0.35147157,val
TX001389,AC00412,0.3486841,0.38385597,train
TX001390,AC00315,0.18158825,0.3432927,val
TX001391,AC00120,0.08898845,0.2011381,train
TX001392,AC00462,0.18705314,0.31297264,train
TX001393,AC00481,0.46652806,0.5225822,train
TX001394,AC00166,0.40140793,0.47471032,val
TX001395,AC00438,0.2129991,0.3461076,train
TX001396,AC00090,0.3145355,0.46613747,val
TX001397,AC00041,0.3487353,0.4622824,train
TX001398,AC00141,0.3663925,0.49678528,train
TX001399,AC00410,0.33659995,0.43666068,train
TX001400,AC00362,0.38096508,0.41227174,train
TX001401,AC00315,0.12625946,0.2552199,train
TX001402,AC00092,0.16837597,0.33769262,train
TX001403,AC00133,0.222932,0.38349435,train
TX001404,AC00069,0.4902472,0.54650223,train
TX001405,AC00498,0.22990006,0.38816527,train
TX001406,AC00006,0.11379287,0.27004582,val
TX001407,AC00104,0.2846335,0.3769795,val
TX001408,AC00311,0.1403176,0.3189266,train
TX001409,AC00144,0.16344891,0.33157042,train
TX001410,AC00157,0.17056108,0.33111653,train
TX001411,AC00171,0.26198614,0.41548294,train
TX001412,AC00374,0.34789717,0.41023865,train
TX001413,AC00219,0.26507354,0.41669098,train
TX001414,AC00405,0.27997902,0.41900766,train
TX001415,AC00075,0.24758689,0.4273515,train
TX001416,AC00136,0.23256752,0.3988266,train
TX001417,AC00056,0.21396175,0.36629856,train
TX001418,AC00368,0.24711683,0.3678991,train
TX001419,AC00261,0.41286376,0.4950223,train
TX001420,AC00090,0.2324447,0.35882866,train
TX001421,AC00297,0.23872453,0.3678154,train
TX001422,AC00144,0.25074467,0.4016299,train
TX001423,AC00207,1.0268964,0.7566316,train
TX001424,AC00443,0.4056162,0.5014316,train
TX001425,AC00179,0.3450823,0.44998837,train
TX001426,AC00175,0.26693225,0.41521758,train
TX001427,AC00386,0.18722361,0.34849915,train
TX001428,AC00067,0.24770716,0.41440025,train
TX001429,AC00369,0.55356,0.57576764,train
TX001430,AC00257,0.30732882,0.39276454,train
TX001431,AC00059,0.1894039,0.3412061,train
TX001432,AC00341,0.3887843,0.40904945,train
TX001433,AC00357,0.24983294,0.35708085,train
TX001434,AC00455,0.17299809,0.32399756,train
TX001435,AC00346,0.5000685,0.5217912,train
TX001436,AC00118,0.25386858,0.40193892,train
TX001437,AC00275,0.25748178,0.37675473,val
TX001438,AC00028,0.32352844,0.46266365,train
TX001439,AC00179,0.43539715,0.5707772,train
TX001440,AC00090,0.3013943,0.45163006,train
TX001441,AC00367,0.3477651,0.4736194,train
TX001442,AC00441,0.20970517,0.37428316,train
TX001443,AC00266,0.33582705,0.4698782,train
TX001444,AC00072,0.31374446,0.47493827,train
TX001445,AC00245,0.10178245,0.22127527,train
TX001446,AC00119,0.27023777,0.33862776,train
TX001447,AC00061,0.20392747,0.35858238,train
TX001448,AC00080,0.42542657,0.51378804,val
TX001449,AC00254,0.2563392,0.35474575,val
TX001450,AC00218,0.1699742,0.3183837,train
TX001451,AC00268,0.15604523,0.30337265,val
TX001452,AC00460,0.37068036,0.43236706,train
TX001453,AC00257,0.51497567,0.46914026,val
TX001454,AC00398,0.12724431,0.27548635,val
TX001455,AC00162,0.41706666,0.4841681,train
TX001456,AC00015,0.37987447,0.5252435,train
TX001457,AC00462,0.18627757,0.37173524,train
TX001458,AC00218,0.3325861,0.43581167,train
TX001459,AC00217,0.24991263,0.39884526,train
TX001460,AC00460,0.43969226,0.503289,train
TX001461,AC00068,0.28617576,0.4466965,train
TX001462,AC00214,0.30849358,0.42813623,val
TX001463,AC00266,0.3843813,0.5183812,train
TX001464,AC00193,0.34527805,0.44327676,val
TX001465,AC00132,0.20522058,0.40060896,train
TX001466,AC00241,0.24108714,0.39674833,train
TX001467,AC00015,0.20304869,0.38406813,train
TX001468,AC00352,0.25434634,0.391607,train
TX001469,AC00396,0.17368115,0.35303587,train
TX001470,AC00174,0.2217243,0.38636008,train
TX001471,AC00024,0.47791645,0.5636309,train
TX001472,AC00250,0.22462212,0.3462177,train
TX001473,AC00373,0.17425916,0.31378394,val
TX001474,AC00030,0.20625855,0.36815694,train
TX001475,AC00422,0.16845182,0.33439806,train
TX001476,AC00229,0.21070471,0.360044,val
TX001477,AC00002,0.39984295,0.47507143,train
TX001478,AC00227,0.27218845,0.40640327,train
TX001479,AC00393,0.59120446,0.48890507,train
TX001480,AC00042,0.12499506,0.31307837,train
TX001481,AC00111,0.2955857,0.40897778,train
TX001482,AC00178,0.08351339,0.23640124,train
TX001483,AC00218,0.13490464,0.3084906,train
TX001484,AC00198,0.46983343,0.5626257,train
TX001485,AC00060,0.1890054,0.34330603,train
TX001486,AC00397,0.2373006,0.38172665,train
TX001487,AC00338,0.28165802,0.45285383,train
TX001488,AC00101,0.2839234,0.39974445,train
TX001489,AC00384,0.3318142,0.4646464,val
TX001490,AC00368,0.14875789,0.31899774,train
TX001491,AC00233,0.53752375,0.4931591,val
TX001492,AC00375,0.53215396,0.57607335,val
TX001493,AC00277,0.37607017,0.4710521,train
TX001494,AC00202,0.4071961,0.44219652,train
TX001495,AC00142,0.26624906,0.37061077,train
TX001496,AC00178,0.2225898,0.36948454,train
TX001497,AC00130,0.3173042,0.46829563,train
TX001498,AC00018,0.27622026,0.40008223,train
TX001499,AC00293,0.3675538,0.45017135,val
TX001500,AC00449,0.25714305,0.3887909,train
TX001501,AC00496,0.2391384,0.36166748,train
TX001502,AC00370,0.19365588,0.3588587,val
TX001503,AC00341,0.21553808,0.3989919,train
TX001504,AC00400,0.27780497,0.36904863,train
TX001505,AC00301,0.3947701,0.4999472,train
TX001506,AC00249,0.19183715,0.32661355,train
TX001507,AC00239,0.2600327,0.40981567,train
TX001508,AC00419,0.2217923,0.33101523,val
TX001509,AC00435,0.35723302,0.45131028,train
TX001510,AC00012,0.14951569,0.28640616,val
TX001511,AC00438,0.16219774,0.3280876,train
TX001512,AC00345,0.26916605,0.42960948,train
TX001513,AC00026,0.4297647,0.3973018,train
TX001514,AC00416,0.24654764,0.38446173,val
TX001515,AC00272,0.11079895,0.22913517,train
TX001516,AC00468,0.12524766,0.27902448,train
TX001517,AC00040,0.22509882,0.36440492,train
TX001518,AC00302,0.38689548,0.4730726,train
TX001519,AC00271,0.14254971,0.30060562,train
TX001520,AC00495,0.22906359,0.42735147,train
TX001521,AC00246,0.10381673,0.2355345,train
TX001522,AC00139,0.28777182,0.39242336,train
TX001523,AC00298,0.26084524,0.3876244,train
TX001524,AC00246,0.40409634,0.4648847,train
TX001525,AC00323,0.41301376,0.5333864,train
TX001526,AC00310,0.39182627,0.3739821,val
TX001527,AC00083,0.17108858,0.3384564,train
TX001528,AC00222,0.22493249,0.38454846,train
TX001529,AC00459,0.15319622,0.31026003,train
TX001530,AC00091,0.33067903,0.47456276,train
TX001531,AC00122,0.3874098,0.48059955,val
TX001532,AC00432,0.47576106,0.5782025,train
TX001533,AC00218,0.61947525,0.5063291,val
TX001534,AC00294,0.18556973,0.34521425,val
TX001535,AC00407,0.42337003,0.41967496,train
TX001536,AC00480,0.3824792,0.46738207,train
TX001537,AC00367,0.3116536,0.4312954,train
TX001538,AC00324,0.2713076,0.37906915,train
TX001539,AC00253,0.17370512,0.30253512,train
TX001540,AC00344,0.30574036,0.43620247,train
TX001541,AC00153,0.22171052,0.37946266,train
TX001542,AC00016,0.2533313,0.41412273,train
TX001543,AC00291,0.42626065,0.42795452,train
TX001544,AC00362,0.41537428,0.4842859,train
TX001545,AC00202,0.39128435,0.41295272,train
TX001546,AC00163,0.5768036,0.5687744,train
TX001547,AC00123,0.26348934,0.38340828,train
TX001548,AC00054,0.22907382,0.33635208,train
TX001549,AC00172,0.4816821,0.50566345,train
TX001550,AC00176,0.21749939,0.37812907,train
TX001551,AC00093,0.3764729,0.4518402,train
TX001552,AC00310,0.41165727,0.46857154,train
TX001553,AC00127,0.43667722,0.4938577,train
TX001554,AC00286,0.21536592,0.3681001,train
TX001555,AC00497,0.2639785,0.36136702,train
TX001556,AC00475,0.3683784,0.4646364,train
TX001557,AC00470,0.37894633,0.49959818,val
TX001558,AC00245,0.36023575,0.44704977,val
TX001559,AC00480,0.3264121,0.4229568,train
TX001560,AC00011,0.40531975,0.49713352,train
TX001561,AC00362,0.48332596,0.47352758,val
TX001562,AC00015,0.17677665,0.34196842,train
TX001563,AC00112,0.4992661,0.47878763,val
TX001564,AC00057,0.3182346,0.47211424,train
TX001565,AC00393,0.3203537,0.45238182,train
TX001566,AC00233,0.15359014,0.28187275,train
TX001567,AC00466,0.35510406,0.4831235,train
TX001568,AC00453,0.19448468,0.3590242,train
TX001569,AC00203,0.23353574,0.38810405,train
TX001570,AC00228,0.2184351,0.36729252,train
TX001571,AC00131,0.15499166,0.31086102,train
TX001572,AC00247,0.28112662,0.43940166,train
TX001573,AC00425,0.15947892,0.33650813,val
TX001574,AC00123,0.2121899,0.39550492,train
TX001575,AC00139,0.2807758,0.4563605,train
TX001576,AC00379,0.3177079,0.35535657,train
TX001577,AC00059,0.5514066,0.46808705,train
TX001578,AC00233,0.3282391,0.4536758,train
TX001579,AC00007,0.18943873,0.30712473,val
TX001580,AC00028,0.446217,0.5119566,train
TX001581,AC00428,0.2788218,0.43862805,train
TX001582,AC00242,0.23261026,0.3851787,train
TX001583,AC00447,0.2721474,0.40091786,val
TX001584,AC00081,0.24686283,0.4065718,train
TX001585,AC00358,0.16546437,0.33156252,train
TX001586,AC00254,0.27080455,0.3966576,train
TX001587,AC00241,0.23761916,0.37992474,train
TX001588,AC00140,1.0453142,0.68105865,train
TX001589,AC00132,0.23347661,0.36995846,train
TX001590,AC00035,0.40855044,0.52550447,train
TX001591,AC00172,0.23346408,0.38130033,train
TX001592,AC00016,0.2425654,0.36625278,train
TX001593,AC00382,0.6008707,0.46651316,val
TX001594,AC00413,0.3391255,0.46252477,val
TX001595,AC00297,0.2750402,0.37582824,train
TX001596,AC00207,0.30930558,0.41465175,train
TX001597,AC00411,0.23756345,0.32464367,train
TX001598,AC00105,0.35956967,0.48525107,train
TX001599,AC00002,0.23286983,0.38616982,train
TX001600,AC00410,0.26603663,0.40047437,train
TX001601,AC00492,0.16973142,0.33671534,val
TX001602,AC00095,0.36701757,0.44087517,train
TX001603,AC00058,0.20406854,0.35770583,train
TX001604,AC00405,0.24083222,0.37435734,train
TX001605,AC00258,0.4699421,0.5183585,val
TX001606,AC00257,0.31497937,0.41932252,train
TX001607,AC00317,0.20657714,0.35203657,val
TX001608,AC00409,0.19578773,0.3121482,val
TX001609,AC00337,0.13361117,0.28278518,val
TX001610,AC00273,0.35778493,0.4959842,val
TX001611,AC00056,0.13578579,0.3067299,train
TX001612,AC00259,0.27497405,0.44641072,val
TX001613,AC00102,0.3728409,0.44505638,val
TX001614,AC00165,0.13069157,0.2811243,train
TX001615,AC00455,0.35209382,0.38224715,val
TX001616,AC00030,0.2382164,0.38534224,train
TX001617,AC00114,0.61039865,0.5709954,train
TX001618,AC00331,0.3540576,0.4798206,train
TX001619,AC00305,0.20344502,0.27563545,val
TX001620,AC00015,0.2528356,0.42490187,val
TX001621,AC00270,0.40091956,0.5118193,train
TX001622,AC00063,0.3175789,0.44722068,val
TX001623,AC00087,0.19494931,0.33311543,train
TX001624,AC00130,0.25040805,0.42549473,val
TX001625,AC00324,0.15318948,0.34880945,val
TX001626,AC00220,0.34822625,0.5155463,train
TX001627,AC00257,0.3496488,0.44130337,train
TX001628,AC00141,0.60188836,0.5178287,train
TX001629,AC00422,0.1758629,0.35732713,val
TX001630,AC00334,0.21925274,0.39556503,train
TX001631,AC00175,0.22936422,0.34920707,train
TX001632,AC00380,0.5085017,0.48308823,train
TX001633,AC00118,0.18568476,0.35380387,val
TX001634,AC00196,0.15606898,0.33115277,train
TX001635,AC00358,0.23375827,0.376951,train
TX001636,AC00465,0.5609523,0.5854844,train
TX001637,AC00126,0.14637078,0.28058624,train
TX001638,AC00041,0.14679044,0.31370756,train
TX001639,AC00403,0.2785978,0.41566837,train
TX001640,AC00155,0.52182716,0.41697899,train
TX001641,AC00261,0.6049603,0.5095718,val
TX001642,AC00480,0.55585957,0.53650284,val
TX001643,AC00291,0.24908678,0.4096862,train
TX001644,AC00154,0.3823047,0.49813616,train
TX001645,AC00106,0.16774246,0.3061704,train
TX001646,AC00378,0.31128564,0.41951552,train
TX001647,AC00303,0.18646266,0.35555422,train
TX001648,AC00004,0.26218602,0.42043945,train
TX001649,AC00157,0.2010787,0.35381636,train
TX001650,AC00434,0.33052385,0.43357328,train
TX001651,AC00438,0.44382393,0.44474432,train
TX001652,AC00279,0.32546946,0.41754663,val
TX001653,AC00458,0.106998034,0.23633878,train
TX001654,AC00166,0.18266216,0.32750523,val
TX001655,AC00129,0.2004679,0.34627736,train
TX001656,AC00292,0.1450929,0.32640636,train
TX001657,AC00185,0.23374647,0.33673966,train
TX001658,AC00498,0.15861285,0.31122315,train
TX001659,AC00171,0.19425648,0.36285114,train
TX001660,AC00456,0.37754872,0.42202675,train
TX001661,AC00459,0.19843142,0.38861078,train
TX001662,AC00090,0.16651636,0.33246782,train
TX001663,AC00289,0.34606382,0.45661083,train
TX001664,AC00063,0.34727895,0.4639759,train
TX001665,AC00394,0.28093636,0.41594282,train
TX001666,AC00241,0.3613232,0.51634425,train
TX001667,AC00296,0.20942348,0.38743678,train
TX001668,AC00495,0.20048612,0.37473837,train
TX001669,AC00368,0.2587553,0.37068206,train
TX001670,AC00017,0.31003353,0.39977312,train
TX001671,AC00458,0.13145602,0.29743776,train
TX001672,AC00335,0.30738223,0.3971292,train
TX001673,AC00344,0.44629872,0.57781017,train
TX001674,AC00002,0.16952538,0.32020584,train
TX001675,AC00285,0.43657196,0.5202143,train
TX001676,AC00091,0.2660556,0.37025812,train
TX001677,AC00399,0.3635414,0.4640404,train
TX001678,AC00133,0.4096912,0.52287006,train
TX001679,AC00322,0.30841008,0.431115,train
TX001680,AC00247,0.31644404,0.46972358,train
TX001681,AC00332,0.13303807,0.3109857,train
TX001682,AC00230,0.23337494,0.38021514,train
TX001683,AC00019,0.27705142,0.41729257,train
TX001684,AC00446,0.2769067,0.4120672,train
TX001685,AC00219,0.2450613,0.33675364,train
TX001686,AC00050,0.1832727,0.33613813,train
TX001687,AC00449,0.66114867,0.5169472,train
TX001688,AC00426,0.18574516,0.36504695,train
TX001689,AC00354,0.15501279,0.3057742,train
TX001690,AC00313,0.28291175,0.4103451,train
TX001691,AC00442,0.37818378,0.45485836,train
TX001692,AC00318,0.24040614,0.42717028,train
TX001693,AC00232,0.3870118,0.45235533,train
TX001694,AC00424,0.088188775,0.23029608,train
TX001695,AC00393,0.16447419,0.34518445,train
TX001696,AC00175,0.19942856,0.36711767,train
TX001697,AC00108,0.34079492,0.36631516,train
TX001698,AC00067,0.19242133,0.33729523,train
TX001699,AC00356,0.2152531,0.3566298,train
TX001700,AC00244,0.10141717,0.24715723,train
TX001701,AC00244,0.31705087,0.46730435,train
TX001702,AC00411,0.21240646,0.30803132,val
TX001703,AC00294,0.21529704,0.3826869,val
TX001704,AC00205,0.9632499,0.75120366,val
TX001705,AC00155,0.16561174,0.332837,train
TX001706,AC00305,0.28454047,0.40772352,train
TX001707,AC00048,0.29446948,0.4138463,train
TX001708,AC00366,0.2395369,0.3461819,train
TX001709,AC00185,0.24103586,0.32604295,val
TX001710,AC00215,0.29480755,0.40675646,train
TX001711,AC00283,0.4583584,0.5068937,val
TX001712,AC00197,0.30636644,0.47113752,train
TX001713,AC00390,0.17002708,0.34140158,train
TX001714,AC00320,0.3031988,0.43795487,train
TX001715,AC00020,0.35436365,0.5096337,val
TX001716,AC00500,0.44832748,0.5780075,train
TX001717,AC00289,0.24445847,0.40508115,train
TX001718,AC00121,0.58306766,0.4390843,val
TX001719,AC00023,0.19114956,0.3340146,train
TX001720,AC00490,0.34872615,0.4779721,train
TX001721,AC00197,0.38087448,0.47232592,train
TX001722,AC00494,0.43211162,0.55642426,train
TX001723,AC00193,0.24431586,0.3762635,train
TX001724,AC00451,0.12895866,0.2990758,train
TX001725,AC00261,0.31574678,0.42492306,val
TX001726,AC00246,0.29491723,0.39552903,train
TX001727,AC00120,0.29628447,0.38032353,train
TX001728,AC00189,0.33682784,0.42307088,train
TX001729,AC00499,0.2551822,0.40840128,val
TX001730,AC00287,0.43517587,0.5433942,train
TX001731,AC00087,0.26033664,0.36625096,train
TX001732,AC00333,0.42718136,0.41643846,train
TX001733,AC00423,0.4424973,0.4446882,val
TX001734,AC00108,0.3655858,0.47408146,train
TX001735,AC00099,0.4456412,0.5598736,train
TX001736,AC00387,0.2057156,0.35554656,val
TX001737,AC00010,0.23534101,0.37078613,train
TX001738,AC00087,0.55420715,0.5257709,val
TX001739,AC00294,0.21194799,0.34804505,train
TX001740,AC00408,0.30406135,0.4380315,train
TX001741,AC00495,0.16021864,0.28552094,train
TX001742,AC00304,0.46091425,0.49519962,train
TX001743,AC00053,0.15482382,0.29362664,train
TX001744,AC00432,0.35179093,0.4576448,train
TX001745,AC00200,0.24579665,0.4214894,val
TX001746,AC00438,0.31285852,0.40972286,train
TX001747,AC00151,0.274643,0.4247606,train
